Date,Average Wind Speed,Precipitation,TMAX,TMIN,Fastest 2 minute wind speed,Fastest 5 second wind speed,Fog/Ice fog,Heavy freezing fog,Thunder,Glaze,Smoke/Haze,Blowing/Drifting Snow,Power Outage
2011-03-03,8.95,0,49,28,18.1,23,,,,,,,
2011-03-04,8.5,0.82,58,41,19.9,30,1,,1,,,,
2011-03-05,11.18,1.46,52,33,21,28,1,,,,,,
2011-03-06,7.61,0,34,31,18.1,23.9,,,,,,,
2011-03-07,6.49,0,42,30,13,16.1,,,,,1,,
2011-03-08,8.5,0.07,53,36,16.1,23.9,,,,,,,
2011-03-09,7.83,0.27,51,41,17,23.9,1,,,,,,
2011-03-10,13.42,0,41,33,21.9,30,1,,,,,,
2011-03-11,10.96,0,47,30,21,25.1,,,,,,,
2011-03-12,14.09,0,56,38,29.1,36.9,,,,,,,
2011-03-13,8.28,0,47,31,17,23,,,,,,,
2011-03-14,8.72,0,44,32,17,21.9,,,,,,,
2011-03-15,5.82,0.48,46,37,14.1,19.9,1,,,,,,
2011-03-16,5.59,0,59,37,14.1,21.9,1,,,,1,,
2011-03-17,10.74,0,73,41,23.9,35.1,,,,,1,,
2011-03-18,7.38,0.16,67,42,17,25.9,,,,,,,
2011-03-19,6.04,0,56,33,13,18.1,1,,,,,,
2011-03-20,9.4,0,68,43,16.1,25.1,,,,,,,
2011-03-21,8.28,0.05,75,57,21,33.1,,,1,,1,,
2011-03-22,7.16,0,73,48,15,21,,,,,,,
2011-03-23,13.42,0.05,72,43,30,40,1,,1,,,,1
2011-03-24,9.84,0,43,31,21.9,31.1,1,,,,1,,1
2011-03-25,5.82,0,40,28,12.1,15,,,,,,,
2011-03-26,10.07,0,38,28,17,23,,,,,,,
2011-03-27,8.28,0,41,24,14.1,21.9,,,,,,,
2011-03-28,5.37,0,45,28,13,17,,,,,,,
2011-03-29,5.82,0,47,32,12.1,16.1,,,,,,,
2011-03-30,6.71,0,42,31,15,19.9,1,,,,,,
2011-03-31,1.79,0,49,27,10.1,16.1,1,,,,1,,
2011-04-01,4.92,0.21,50,30,21.9,28,1,,,,1,,
2011-04-02,10.96,0.01,58,37,28,35.1,,,,,,,
2011-04-03,14.32,0,79,41,28,42.9,,,,,,,
2011-04-04,14.32,0.88,74,43,23,36,1,,1,,1,,
2011-04-05,10.96,0,51,38,23,33.1,,,,,,,
2011-04-06,11.18,0,70,43,25.9,38,,,,,,,
2011-04-07,8.05,0,61,44,16.1,21.9,,,,,1,,
2011-04-08,7.16,0.06,70,46,15,21,1,,,,1,,
2011-04-09,6.04,0.26,71,52,21,25.9,1,,1,,1,,
2011-04-10,11.18,0,82,59,21.9,32,,,,,,,
2011-04-11,10.07,0.18,76,54,40,53,1,,,,,,
2011-04-12,11.86,0,61,44,21.9,30,,,,,,,
2011-04-13,2.01,0,66,38,10.1,16.1,,,,,,,
2011-04-14,7.16,0,69,40,17,25.1,,,,,,,
2011-04-15,12.75,0.21,63,46,23.9,36,1,,,,,,
2011-04-16,12.08,0.18,52,40,25.1,40,1,,,,1,,
2011-04-17,8.28,0,62,40,21.9,29.1,,,,,,,
2011-04-18,6.71,0.15,71,47,17,23,1,,1,,,,
2011-04-19,8.28,3.26,70,41,38,48.1,1,,1,,,,
2011-04-20,13.65,0.21,62,40,30,36.9,1,,1,,,,1
2011-04-21,7.61,0,57,34,17,23.9,,,,,,,1
2011-04-22,9.17,0.35,67,48,21.9,25.1,1,,1,,,,
2011-04-23,6.93,0.2,69,57,18.1,29.1,1,,,,,,
2011-04-24,2.46,0.18,60,52,13,15,1,,,,,,
2011-04-25,3.8,0.56,69,58,12.1,16.1,1,,,,,,
2011-04-26,10.74,0.06,71,61,23,36.9,,,1,,,,
2011-04-27,9.62,1.04,66,47,38,51,1,,1,,,,
2011-04-28,12.97,0.07,61,42,33.1,45,1,,,,,,
2011-04-29,5.59,0,62,44,15,18.1,,,,,,,
2011-04-30,10.07,0,74,47,21.9,32,,,,,,,
2011-05-01,4.92,0.74,71,51,16.1,21.9,1,,1,,,,
2011-05-02,6.71,0.75,54,45,15,18.1,1,,,,,,
2011-05-03,6.71,0.19,58,43,21,25.9,1,,,,,,
2011-05-04,9.62,0,53,40,21,29.1,,,,,,,
2011-05-05,4.7,0,64,35,14.1,19.9,,,,,,,
2011-05-06,5.82,0.07,67,50,17,25.9,1,,,,,,
2011-05-07,5.59,0.29,69,53,19.9,25.1,1,,1,,,,
2011-05-08,5.82,0.01,68,50,13,17,1,1,,,,,
2011-05-09,9.62,0,77,53,18.1,23.9,,,,,,,
2011-05-10,6.49,0,85,65,15,21,,,,,,,
2011-05-11,4.03,0,88,65,13,17,1,,,,1,,
2011-05-12,5.37,0,85,67,15,21.9,1,,,,1,,
2011-05-13,4.7,0,80,64,14.1,23,1,,,,1,,
2011-05-14,5.37,0.14,71,55,16.1,21,1,,1,,1,,
2011-05-15,9.17,0.32,58,47,16.1,23.9,1,,,,,,
2011-05-16,10.29,0.01,62,43,16.1,23,,,,,,,
2011-05-17,6.93,0.01,55,45,15,18.1,1,,,,1,,
2011-05-18,3.36,0.09,58,51,8.9,13,1,,,,1,,
2011-05-19,2.91,0,72,52,10.1,18.1,1,,,,1,,
2011-05-20,1.57,0.01,79,54,8.1,13,1,,,,,,
2011-05-21,4.25,0.06,79,60,15,19.9,1,,,,1,,
2011-05-22,5.37,0.32,83,62,23.9,33.1,1,1,1,,1,,
2011-05-23,9.62,0.38,81,62,23.9,46.1,1,,1,,,,1
2011-05-24,3.13,0.01,81,59,12.1,19.9,1,,,,,,1
2011-05-25,8.5,0.78,83,61,31.1,40,1,,1,,1,,1
2011-05-26,8.28,0.82,69,50,16.1,23.9,1,,1,,1,,1
2011-05-27,4.7,0.01,61,50,12.1,15,1,,,,,,1
2011-05-28,5.59,0.01,72,56,15,19.9,1,,1,,1,,1
2011-05-29,6.71,0,88,68,19.9,29.1,,,,,,,
2011-05-30,6.26,0,90,67,17,25.1,1,,,,,,
2011-05-31,5.82,0,90,71,15,23.9,,,,,,,
2011-06-01,6.04,0,85,66,17,21.9,,,,,,,
2011-06-02,2.01,0,80,60,15,19.9,,,,,,,
2011-06-03,4.7,0,84,63,13,17,,,,,,,
2011-06-04,6.71,0.95,95,67,30,42.9,1,,1,,,,
2011-06-05,4.03,0,81,67,18.1,23,1,,,,,,
2011-06-06,3.13,0,87,61,10.1,15,1,1,,,,,
2011-06-07,5.82,0,92,72,14.1,79,,,,,,,
2011-06-08,6.71,0,93,70,16.1,23.9,,,,,1,,
2011-06-09,4.92,0,88,71,23,31.1,,,,,,,
2011-06-10,5.82,0.24,90,67,18.1,25.1,1,,1,,1,,
2011-06-11,6.49,0.92,82,65,36,44.1,1,,1,,,,
2011-06-12,9.17,0,73,57,16.1,25.1,,,,,,,
2011-06-13,3.8,0,76,59,12.1,18.1,,,,,,,
2011-06-14,3.36,0,79,59,14.1,16.1,,,,,,,
2011-06-15,8.72,0.77,74,60,28,36,1,,1,,,,
2011-06-16,7.16,0,84,62,21.9,32,1,,,,,,
2011-06-17,4.92,0.01,85,65,12.1,19.9,,,,,,,
2011-06-18,4.25,0.74,81,69,17,23,1,,1,,,,
2011-06-19,2.91,0.13,79,66,10.1,21.9,1,,,,,,
2011-06-20,6.93,1.85,78,65,23.9,36.9,1,,1,,,,
2011-06-21,8.5,0.19,86,70,19.9,33.1,,,1,,,,
2011-06-22,9.62,0,81,67,21.9,33.1,,,,,,,
2011-06-23,7.83,0.04,73,63,15,23,1,,,,1,,
2011-06-24,8.28,0.04,69,61,19.9,23.9,1,,,,,,
2011-06-25,3.58,0,79,61,8.9,12.1,,,,,,,
2011-06-26,6.26,0.24,75,64,13,16.1,1,,1,,,,
2011-06-27,6.93,0.3,83,66,19.9,25.1,1,,1,,,,
2011-06-28,8.28,0,80,64,17,23,,,,,,,
2011-06-29,2.01,0,83,59,8.9,23.9,,,,,,,
2011-06-30,3.8,0.01,86,62,17,23,1,,,,,,
2011-07-01,1.34,0.04,81,66,13,19.9,1,,,,1,,
2011-07-02,5.82,0.03,90,67,32,40,1,,1,,1,,
2011-07-03,4.7,0,89,71,21,30,,,1,,,,
2011-07-04,3.8,0.02,84,69,14.1,18.1,,,,,1,,
2011-07-05,3.36,0,88,64,8.9,12.1,,,,,,,
2011-07-06,2.46,0,89,67,8.9,21,,,,,,,
2011-07-07,2.24,0.12,89,69,14.1,18.1,,,,,1,,
2011-07-08,5.82,0.07,87,68,14.1,18.1,1,,,,1,,
2011-07-09,,0,89,73,8.9,12.1,,,,,,,
2011-07-10,3.13,0,91,66,10.1,23.9,1,,,,1,,
2011-07-11,4.92,0,96,77,14.1,21,,,1,,,,1
2011-07-12,4.92,0,91,75,13,16.1,,,,,,,1
2011-07-13,6.04,0,84,68,14.1,36,,,,,,,1
2011-07-14,4.03,0,84,63,12.1,19.9,,,,,,,
2011-07-15,3.8,0,87,65,12.1,16.1,,,,,,,
2011-07-16,2.46,0,90,65,8.1,16.1,,,,,,,
2011-07-17,3.13,0,92,74,10.1,16.1,1,,,,1,,
2011-07-18,6.04,0,93,76,15,21,,,,,1,,
2011-07-19,5.82,0,95,79,13,18.1,,,,,,,
2011-07-20,3.8,0,97,78,16.1,59.1,1,,,,1,,
2011-07-21,4.7,0,98,77,14.1,29.1,1,,,,,,
2011-07-22,5.14,0,96,80,12.1,23.9,1,,,,,,
2011-07-23,5.82,0,94,79,13,21,1,,,,1,,
2011-07-24,5.37,0.1,92,76,25.9,38.9,,,1,,,,
2011-07-25,6.71,0,90,71,14.1,17,1,,,,,,
2011-07-26,2.91,0,91,69,10.1,15,1,,,,1,,
2011-07-27,5.82,0,93,74,13,18.1,,,,,,,
2011-07-28,6.04,0,95,75,15,21.9,1,,,,1,,1
2011-07-29,6.26,0.08,94,75,21,28,1,,1,,1,,1
2011-07-30,2.46,0.23,91,73,8.9,17,1,,,,1,,
2011-07-31,2.91,0,94,72,10.1,23,1,,,,1,,
2011-08-01,3.36,0,93,71,12.1,16.1,1,,,,1,,
2011-08-02,5.82,0,94,74,16.1,21.9,1,,,,1,,
2011-08-03,9.17,0,89,71,21,25.9,,,1,,1,,
2011-08-04,5.14,0,88,65,13,16.1,,,,,,,
2011-08-05,2.91,0,87,71,12.1,15,,,,,,,
2011-08-06,5.37,0,88,72,15,21,1,,,,1,,
2011-08-07,5.14,0,91,74,21,28,1,,1,,1,,
2011-08-08,4.03,0.64,90,70,19.9,23.9,1,,1,,,,
2011-08-09,9.17,0.85,85,65,36,47,1,,1,,,,
2011-08-10,6.49,0,77,62,18.1,23.9,,,,,,,
2011-08-11,2.68,0,80,57,13,15,,,,,,,
2011-08-12,2.24,0,82,58,8.9,14.1,,,,,,,
2011-08-13,4.03,0.43,86,63,33.1,46.1,1,,1,,,,
2011-08-14,7.83,0.04,76,61,18.1,23.9,1,,,,,,
2011-08-15,6.26,0,79,62,15,19.9,1,,,,,,
2011-08-16,2.24,0,81,60,8.9,18.1,,,,,,,
2011-08-17,1.57,0,85,59,12.1,15,1,,,,,,
2011-08-18,1.79,0,88,68,8.9,14.1,1,,,,1,,
2011-08-19,1.57,0,86,66,8.1,23,,,1,,,,
2011-08-20,1.79,0,85,65,8.9,19.9,1,1,,,,,
2011-08-21,4.7,0.06,84,64,29.1,36,1,,1,,,,
2011-08-22,1.57,0,82,59,12.1,19.9,,,,,,,
2011-08-23,4.25,0.15,84,60,19.9,38.9,1,,1,,,,
2011-08-24,9.17,0.13,92,70,18.1,28,1,,1,,,,
2011-08-25,7.83,0,83,65,23.9,130,,,,,,,
2011-08-26,3.8,0,84,61,12.1,15,,,,,,,
2011-08-27,5.82,0,84,60,15,19.9,,,,,,,
2011-08-28,7.61,0,79,61,14.1,21,,,,,,,
2011-08-29,4.92,0,80,62,12.1,30,,,,,,,
2011-08-30,4.03,0,83,54,13,16.1,,,,,,,
2011-08-31,4.47,0.13,92,64,15,21.9,1,,,,,,
2011-09-01,4.92,0,96,70,15,32,,,,,,,
2011-09-02,4.03,0,97,73,16.1,30,,,,,,,
2011-09-03,4.03,0,97,69,16.1,23,1,,1,,1,,
2011-09-04,7.83,0,80,61,16.1,23,,,,,,,
2011-09-05,12.3,0,66,54,21.9,29.1,,,,,,,
2011-09-06,10.96,0,68,49,21.9,29.1,,,,,,,
2011-09-07,11.41,0.02,63,54,18.1,25.1,1,,,,1,,
2011-09-08,7.16,0.05,61,56,17,25.1,1,,,,,,
2011-09-09,2.24,0,66,59,12.1,25.9,1,,,,,,
2011-09-10,1.57,0,71,56,8.9,15,1,,,,1,,
2011-09-11,1.57,0,76,59,15,18.1,1,,1,,1,,
2011-09-12,4.25,0,85,57,15,23,1,,,,1,,
2011-09-13,7.83,0,89,65,17,25.1,,,,,,,
2011-09-14,6.71,0.24,69,50,23,30,1,,,,1,,
2011-09-15,8.05,0,62,44,19.9,25.1,,,,,1,,
2011-09-16,5.59,0,64,43,15,21,,,,,,,
2011-09-17,5.59,0,71,51,13,16.1,,,,,,,
2011-09-18,5.82,0.1,70,55,14.1,23.9,1,,,,1,,
2011-09-19,5.14,2.86,68,63,13,19.9,1,1,1,,,,
2011-09-20,2.24,0,75,61,10.1,15,1,,,,,,
2011-09-21,4.03,0,78,56,14.1,19.9,1,,,,,,
2011-09-22,3.8,0.23,68,52,21,25.9,1,,,,,,
2011-09-23,3.36,0.06,66,51,13,15,,,,,,,
2011-09-24,4.7,0.33,66,50,14.1,23,1,,,,,,
2011-09-25,6.71,1.99,57,54,18.1,25.9,1,,1,,,,
2011-09-26,7.16,0.03,63,54,16.1,23,1,,,,,,
2011-09-27,8.28,0.05,63,54,17,25.9,,,,,,,
2011-09-28,4.03,0.09,63,53,13,25.1,1,,1,,,,
2011-09-29,6.49,0.13,76,47,30,38,1,1,,,,,
2011-09-30,15.66,0.01,59,44,25.9,36,,,,,,,
2011-10-01,10.96,0,58,40,18.1,25.1,,,,,,,
2011-10-02,7.38,0,64,38,17,21.9,,,,,,,
2011-10-03,5.37,0,72,42,15,21.9,,,,,,,
2011-10-04,0.45,0,74,44,6,12.1,,,,,,,
2011-10-05,0.67,0,78,45,6.9,12.1,,,,,,,
2011-10-06,2.24,0,78,49,8.9,14.1,,,,,,,
2011-10-07,,0,,,8.1,17,,,,,,,
2011-10-08,2.01,0,80,50,,,,,,,,,
2011-10-09,3.36,0,76,50,8.9,23.9,,,,,,,
2011-10-10,1.57,0,76,50,10.1,17,,,,,,,
2011-10-11,2.68,0,77,50,14.1,19.9,,,,,,,
2011-10-12,3.8,0,68,56,10.1,14.1,,,,,,,
2011-10-13,5.37,0.72,63,55,23,33.1,,,,,,,
2011-10-14,11.86,0.06,60,49,23.9,30,,,,,,,
2011-10-15,,0,61,46,,,,,,,,,
2011-10-16,,0,72,50,,,,,,,,,
2011-10-17,7.16,0.14,61,42,15,19.9,,,,,,,
2011-10-18,5.37,0.4,46,43,12.1,23,,,,,,,
2011-10-19,14.32,1.28,46,43,23,29.1,,,,,,,
2011-10-20,16.11,0.47,44,40,31.1,38.9,,,,,,,
2011-10-21,4.47,0,54,36,15,18.1,,,,,,,
2011-10-22,1.34,0,61,30,10.1,21,,,,,,,
2011-10-23,3.8,0,65,39,10.1,16.1,,,,,,,
2011-10-24,6.26,0.01,61,41,17,23,,,,,,,
2011-10-25,6.71,0,73,37,18.1,25.1,,,,,,,
2011-10-26,10.29,0.07,70,49,21,31.1,,,,,,,
2011-10-27,8.05,0.03,49,37,16.1,23,,,,,,,
2011-10-28,1.34,0,52,36,8.9,14.1,,,,,,,
2011-10-29,4.92,0,55,31,17,,,,,,,,
2011-10-30,4.47,0,58,29,16.1,21.9,,,,,,,
2011-10-31,3.58,0,58,38,12.1,17,,,,,,,
2011-11-01,4.25,0,66,31,15,18.1,1,,,,,,
2011-11-02,5.37,0,67,36,16.1,23.9,,,,,,,
2011-11-03,7.61,0.42,54,45,16.1,23,1,,,,,,
2011-11-04,8.28,0,54,38,16.1,23.9,,,,,,,
2011-11-05,4.92,0,56,29,13,17,,,,,,,
2011-11-06,7.61,0,61,38,18.1,25.9,,,,,,,
2011-11-07,1.79,0.09,60,52,10.1,15,1,,,,,,
2011-11-08,6.49,0.01,69,50,17,23.9,1,,,,,,
2011-11-09,12.75,0.25,64,37,25.9,40,1,,,,,,
2011-11-10,9.62,0.02,42,32,21.9,30,1,,,,,,
2011-11-11,6.71,0,45,28,13,21,,,,,,,
2011-11-12,10.51,0,61,43,21,31.1,,,,,,,
2011-11-13,15.66,0.06,67,55,29.1,42.9,,,,,,,
2011-11-14,8.95,0.52,70,52,23.9,38,,,,,,,
2011-11-15,4.7,0,56,50,14.1,21,1,,,,,,
2011-11-16,10.29,0.01,53,36,21.9,25.9,1,,,,,,
2011-11-17,10.51,0,39,28,29.1,36,,,,,,,
2011-11-18,7.38,0,49,26,19.9,29.1,,,,,,,
2011-11-19,10.51,0.03,61,43,23.9,35.1,,,,,,,
2011-11-20,7.16,0.09,60,44,19.9,30,,,,,,,
2011-11-21,7.16,0.05,46,42,15,18.1,1,,,,,,
2011-11-22,8.05,0.67,53,41,18.1,25.1,,,,,,,
2011-11-23,6.93,0,45,36,21,25.9,1,,,,,,
2011-11-24,7.16,0,49,38,13,18.1,1,,,,,,
2011-11-25,7.38,0,60,34,19.9,29.1,1,,,,,,
2011-11-26,7.83,0.01,64,49,19.9,29.1,,,,,,,
2011-11-27,9.62,0.65,58,38,17,23,1,,,,,,
2011-11-28,12.75,0.41,39,36,19.9,29.1,1,,,,,,
2011-11-29,12.08,0.8,40,33,23.9,36.9,1,,,,,,
2011-11-30,6.93,0,37,24,17,23,,,,,,,
2011-12-01,2.24,0,44,21,8.9,13,,,,,,,
2011-12-02,4.7,0,44,28,13,23,1,,,,,,
2011-12-03,6.26,0,52,33,13,19.9,1,,,,,,
2011-12-04,8.5,0.48,54,40,18.1,28,1,,,,,,
2011-12-05,9.62,0.67,40,34,18.1,25.1,1,,,,,,
2011-12-06,9.17,0,34,31,19.9,23.9,1,,,,,,
2011-12-07,6.71,0,36,26,18.1,21.9,,,,,,,
2011-12-08,4.25,0,40,21,13,18.1,,,,,,,
2011-12-09,5.59,0,34,23,14.1,18.1,1,,,,,,
2011-12-10,4.47,0,28,14,14.1,17,,,,,,,
2011-12-11,2.91,0,39,17,10.1,13,,,,,,,
2011-12-12,0.89,0,44,20,8.1,10.1,,,,,,,
2011-12-13,2.24,0.04,44,29,8.9,14.1,,,,,,,
2011-12-14,8.5,1.08,56,42,21,29.1,1,,,,,,
2011-12-15,16.55,0.49,60,32,25.9,36,1,,,,,,
2011-12-16,5.82,0,35,28,14.1,21.9,,,,,,,
2011-12-17,3.8,0,34,24,10.1,13,1,,,,,,
2011-12-18,4.7,0,46,24,13,15,1,,,,,,
2011-12-19,7.83,0.16,48,38,15,21,1,,,,,,
2011-12-20,5.82,0.4,46,39,10.1,14.1,1,,,,,,
2011-12-21,6.26,0.88,52,40,19.9,31.1,1,,,,,,
2011-12-22,2.46,0.02,44,38,12.1,15,1,,,,,,
2011-12-23,5.82,0,38,31,18.1,23.9,1,,,,,,
2011-12-24,5.37,0,40,24,16.1,21,1,,,,,,
2011-12-25,9.62,0,47,29,25.1,32,,,,,,,
2011-12-26,3.8,0,43,24,13,18.1,,,,,,,
2011-12-27,9.17,0.48,37,31,21,28,1,,,,,,
2011-12-28,6.04,0.01,34,25,17,21.9,,,,,,,
2011-12-29,7.83,0,49,31,19.9,29.1,,,,,,,
2011-12-30,9.17,0.29,48,37,21,32,1,,,,,,
2011-12-31,7.61,0,39,36,17,23.9,1,,,,,,
2012-01-01,17,0.04,49,29,35.1,45,1,,,,,,
2012-01-02,17.9,0,30,18,28,38,1,1,,,1,,
2012-01-03,9.84,0,24,13,18.1,23.9,,,,,,,
2012-01-04,7.61,0,40,23,15,21,,,,,,,
2012-01-05,6.93,0,50,25,17,25.1,,,,,,,
2012-01-06,8.72,0,56,39,18.1,29.1,,,,,,,
2012-01-07,7.61,0,48,32,16.1,21,,,,,,,
2012-01-08,2.68,0,43,24,10.1,14.1,,,,,,,
2012-01-09,3.8,0,49,25,12.1,16.1,,,,,,,
2012-01-10,2.46,0,52,28,8.9,13,,,,,,,
2012-01-11,4.92,0.67,43,31,12.1,14.1,1,,,,,,
2012-01-12,10.74,0,39,14,25.1,33.1,1,1,,,,,
2012-01-13,10.74,0,18,12,21,36,1,,,,,,
2012-01-14,4.25,0,24,15,10.1,15,1,,,,1,,
2012-01-15,5.59,0,32,8,14.1,21,1,,,,,,
2012-01-16,6.71,0.01,56,26,19.9,25.9,1,,,,,,
2012-01-17,18.12,0.61,56,25,32,42.9,1,,1,,1,,
2012-01-18,6.71,0,29,18,17,23.9,,,,,1,,
2012-01-19,9.17,0.04,30,9,17,21.9,1,,,,,,
2012-01-20,7.61,0,22,8,15,21,1,,,1,,,
2012-01-21,8.28,0,23,17,15,21,1,,,,,,
2012-01-22,9.17,0.25,49,23,16.1,25.1,1,1,,,,,
2012-01-23,10.29,0.59,53,33,25.1,36.9,1,,1,,1,,
2012-01-24,6.93,0,33,30,16.1,21.9,,,,,,,
2012-01-25,4.92,0.21,33,24,10.1,14.1,1,,,1,,,
2012-01-26,4.03,0.67,40,32,17,23,1,,,,,,
2012-01-27,8.72,0.03,40,32,21.9,29.1,1,,,,1,,
2012-01-28,11.41,0.07,36,30,25.1,35.1,1,,,,,,
2012-01-29,10.51,0,38,22,31.1,38.9,,,,,,,
2012-01-30,10.29,0,56,21,23,32,,,,,,,
2012-01-31,13.42,0,58,48,21.9,31.1,,,,,,,
2012-02-01,6.04,0.07,57,39,17,28,1,,,,,,
2012-02-02,2.24,0,52,30,8.1,12.1,1,1,,,1,,
2012-02-03,3.58,0,53,29,13,16.1,1,,,,1,,
2012-02-04,8.28,0.2,45,36,15,19.9,1,,,,1,,
2012-02-05,4.03,0,47,29,12.1,15,1,,,,1,,
2012-02-06,4.7,0,46,24,14.1,17,1,,,,,,
2012-02-07,5.37,0,36,30,15,18.1,1,,,,1,,
2012-02-08,5.82,0.06,35,30,12.1,14.1,1,,,,,,
2012-02-09,6.26,0,31,26,13,17,,,,,,,
2012-02-10,8.5,0.06,34,24,23,32,1,,,,1,,
2012-02-11,15.88,0,24,13,25.1,32,,,,,,,
2012-02-12,9.62,0,34,15,19.9,25.1,,,,,,,
2012-02-13,5.14,0,34,17,14.1,19.9,1,,,,1,,
2012-02-14,3.8,0.13,35,28,10.1,15,1,,,,,,
2012-02-15,6.71,0.11,43,33,15,19.9,1,,,,,,
2012-02-16,7.16,0.18,45,33,18.1,23.9,1,,,,1,,
2012-02-17,3.8,0,49,27,13,16.1,1,,,,1,,
2012-02-18,7.61,0,42,29,15,21,,,,,,,
2012-02-19,7.38,0,37,24,17,23.9,,,,,,,
2012-02-20,6.26,0,44,19,15,23,1,,,,,,
2012-02-21,9.4,0.14,46,35,16.1,28,1,,,,1,,
2012-02-22,6.93,0,55,32,18.1,29.1,,,,,,,
2012-02-23,5.37,0.03,50,30,21,28,1,,,,,,
2012-02-24,15.88,0.02,43,30,31.1,42.9,1,,,,,,
2012-02-25,11.63,0,33,21,25.9,32,,,,,,,
2012-02-26,7.38,0,51,21,16.1,23,,,,,,,
2012-02-27,8.05,0,49,29,23,29.1,,,,,,,
2012-02-29,12.3,0.52,67,44,29.1,38.9,1,,1,,,,
2012-03-01,7.16,0,50,34,23.9,33.1,,,,,,,
2012-03-02,12.08,0.6,62,36,33.1,52.1,1,,1,,1,,
2012-03-03,10.51,0,36,30,23,31.1,,,,,,,
2012-03-04,7.61,0,38,27,16.1,21,1,,,,,,
2012-03-05,8.5,0.01,38,27,17,23,1,,,,,,
2012-03-06,10.74,0,67,30,23.9,35.1,,,,,,,
2012-03-07,15.21,0,67,54,28,40,,,,,,,
2012-03-08,13.42,0.6,66,34,28,40,1,,,,,,
2012-03-09,11.18,0,44,30,21,29.1,,,,,,,
2012-03-10,4.7,0,55,25,13,17,,,,,,,
2012-03-11,5.37,0,66,30,14.1,18.1,,,,,,,
2012-03-12,10.07,0.12,70,50,23,33.1,1,,,,,,
2012-03-13,3.13,0,74,48,12.1,21,1,1,,,,,
2012-03-14,5.14,0,80,46,16.1,21.9,1,,,,,,
2012-03-15,6.93,0,79,59,21.9,32,,,,,,,
2012-03-16,5.14,0,77,55,12.1,16.1,,,,,,,
2012-03-17,3.8,0.29,76,50,14.1,21,1,1,1,,,,
2012-03-18,4.03,0.11,79,58,14.1,18.1,1,,1,,,,
2012-03-19,5.14,0,81,60,14.1,21.9,,,,,,,
2012-03-20,4.7,0,83,60,15,19.9,,,,,,,
2012-03-21,4.25,0,84,59,15,19.9,,,,,,,
2012-03-22,3.58,0.13,80,60,16.1,23.9,1,,1,,,,
2012-03-23,5.82,1.49,69,55,18.1,25.9,1,,1,,,,
2012-03-24,3.8,0,66,50,12.1,14.1,1,,,,,,
2012-03-25,7.83,0,69,55,15,18.1,1,,,,,,
2012-03-26,9.84,0,57,41,16.1,21.9,,,,,,,
2012-03-27,8.05,0,66,36,16.1,21.9,,,,,,,
2012-03-28,11.63,0,73,52,29.1,36.9,,,,,,,
2012-03-29,4.03,0.02,63,41,13,15,,,,,,,
2012-03-30,8.28,0.33,77,49,21,31.1,1,,1,,1,,
2012-03-31,6.26,0,55,44,12.1,17,1,,,,1,,
2012-04-01,6.49,0.35,76,44,16.1,23.9,1,,1,,1,,
2012-04-02,10.51,0,68,49,18.1,23.9,,,,,1,,
2012-04-03,4.47,0,84,51,15,21,,,,,,,
2012-04-04,8.5,0,65,55,15,25.1,,,,,1,,
2012-04-05,10.07,0,57,43,18.1,25.1,,,,,,,
2012-04-06,6.49,0,60,35,14.1,21,,,,,,,
2012-04-07,2.91,0,67,33,12.1,15,,,,,1,,
2012-04-08,9.4,0,63,49,21.9,28,,,,,1,,
2012-04-09,12.3,0,64,46,28,35.1,,,,,,,
2012-04-10,12.97,0,51,34,30,38.9,,,,,,,
2012-04-11,6.26,0,53,31,18.1,23.9,,,,,,,
2012-04-12,1.79,0,60,32,10.1,14.1,,,,,,,
2012-04-13,4.7,0,63,36,15,21,,,,,,,
2012-04-14,5.14,1,60,52,13,16.1,1,,1,,,,
2012-04-15,11.41,0,78,56,25.9,38,1,,,,,,
2012-04-16,11.41,0.41,71,48,23.9,38,1,,,,,,
2012-04-17,3.13,0,64,42,13,18.1,1,,,,,,
2012-04-18,2.01,0,68,41,8.9,13,,,,,,,
2012-04-19,4.47,0,75,47,13,19.9,,,,,,,
2012-04-20,9.62,0.25,69,42,19.9,25.1,1,,,,,,
2012-04-21,6.93,0.01,53,41,15,18.1,1,,,,,,
2012-04-22,8.05,0,53,40,18.1,25.1,,,,,,,
2012-04-23,14.09,0,58,36,31.1,38.9,,,,,,,
2012-04-24,5.82,0,63,37,17,23.9,,,,,,,
2012-04-25,7.38,0.03,70,47,15,21,1,,1,,1,,
2012-04-26,11.41,0,69,40,25.9,33.1,1,1,,,1,,
2012-04-27,7.61,0,58,33,16.1,19.9,,,,,,,
2012-04-28,10.51,0.24,51,43,21.9,29.1,1,,1,,,,
2012-04-29,8.28,0,60,45,16.1,21,1,,,,1,,
2012-04-30,4.92,0.64,79,56,18.1,25.9,1,,1,,,,
2012-05-01,3.8,1.11,68,54,19.9,25.1,,,,,,,
2012-05-02,4.92,0.03,83,59,17,25.9,,,,,,,
2012-05-03,7.61,0,85,61,21,30,1,,,,,,
2012-05-04,5.59,0.05,79,63,14.1,21,,,,,,,
2012-05-05,4.7,0,78,62,13,15,,,,,,,
2012-05-06,4.47,0.02,84,58,23,32,1,,,,,,
2012-05-07,5.82,0.06,82,62,25.1,36.9,,,,,,,
2012-05-08,8.05,0.01,71,53,19.9,,,,,,,,
2012-05-09,8.05,0.12,67,50,23.9,31.1,,,,,,,
