"STATION","NAME","DATE","AWND","PRCP","TMAX","TMIN","WSF2","WSF5","WT01","WT02","WT03","WT08","WT10"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-09","4.92","0.00","80","56","10.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-10","5.82","0.00","76","52","14.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-11","5.14","0.51","78","62","18.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-12","6.49","0.00","77","62","15.0","19.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-13","10.74","0.00","69","41","21.9","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-14","3.13","0.00","75","37","13.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-15","6.93","0.00","79","46","18.1","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-16","6.26","0.00","88","61","17.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-17","10.29","0.00","90","61","23.9","32.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-19","6.04",,"77","64","12.1","19.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-20","5.59","0.15","68","56","13.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-21","3.58","0.00","80","57","8.1","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-22","4.25","0.00","81","60","12.1","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-23","3.80","0.05","79","57","14.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-24","5.14","0.34","80","67","17.0","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-25","5.14","0.00","79","61","13.0","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-26","3.13","0.00","80","58","8.1","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-27","4.25","0.00","83","55","10.1","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-28","3.80","0.28","86","59","15.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-29","8.05","0.04","86","68","21.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-06-30","9.17","0.00","86","71","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-01","10.07","0.57","83","66","28.0","35.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-02","9.62","0.01","78","59","19.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-03","7.16","0.06","73","51","19.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-04","5.82","0.00","76","46","16.1","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-05","4.25","0.00","77","44","13.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-06","7.83","0.00","81","51","18.1","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-07","10.51","0.39","86","59","28.0","38.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-08","10.29","0.37","79","57","29.1","36.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-09","6.26","0.00","76","54","16.1","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-10","4.03","0.00","78","51","8.9","11.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-11","3.58","0.00","79","53","12.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-12","6.26","0.00","84","57","16.1","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-13","8.72","0.12","84","59","18.1","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-14","4.47","0.39","81","59","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-15","11.18","0.01","71","56","25.9","33.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-16","7.16","0.00","71","51","13.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-17","4.25","0.00","76","50","15.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-18","2.68","0.00","77","46","15.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-19","3.58","0.00","75","56","10.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-20","0.89","0.00","82","52","6.9","32.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-21","2.01","0.00","85","52","8.9","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-22","6.04","0.00","90","55","19.9","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-23","10.07","0.00","78","61","18.1","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-24","6.71","0.00","76","49","15.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-25","5.59","0.00","79","45","16.1","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-26","5.14","0.00","82","51","25.9","66.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-27","7.38","0.51","88","58","32.0","49.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-28","10.74","0.01","71","44","18.1","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-29","6.71","0.16","76","43","18.1","81.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-30","4.92","0.05","79","51","14.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-07-31","6.04","0.00","82","46","17.0","76.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-01","2.91","0.01","83","53","13.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-02","3.36","0.00","78","58","10.1","19.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-03","3.80","0.00","85","52","12.1","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-04","3.80","0.00","86","53","16.1","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-05","4.25","0.27","79","57","15.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-06","4.92","0.00","81","53","14.1","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-07","3.13","0.00","83","48","12.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-08","4.25","0.00","80","56","13.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-09","5.59","0.00","82","50","15.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-10","5.59","0.00","86","59","12.1","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-11","6.49","1.03","71","63","14.1","19.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-12","8.05","0.11","79","58","21.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-13","9.84","0.00","78","56","19.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-14","10.07","0.00","71","49","21.0","27.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-15","6.49","0.00","76","42","21.9","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-16","7.83","0.02","83","44","19.9","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-17","4.03","0.26","73","64","10.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-18","5.59","0.00","80","61","13.0","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-19","5.14","0.36","84","61","30.0","38.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-20","5.37","0.02","83","62","18.1","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-21","2.24","0.11","83","59","13.0","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-22","3.80","0.00","85","69","8.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-23","5.59","0.00","81","67","12.1","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-24","6.04","0.00","81","66","12.1","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-25","4.25","0.00","86","63","16.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-26","4.92","0.48","90","65","29.1","40.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-27","5.37","0.00","79","58","13.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-28","3.13","0.00","77","54","12.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-29","5.37","0.00","78","55","12.1","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-30","9.40","0.18","86","64","21.9","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-08-31","4.47","0.06","85","67","21.0","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-01","6.49","0.09","85","64","23.0","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-02","5.82","0.00","80","55","15.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-03","2.68","0.00","82","51","13.0","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-04","6.93","0.20","87","52","19.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-08",,,"76","54","14.1","19.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-09","3.13","0.00","78","50","14.1","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-10","8.95","0.71","75","60","23.9","32.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-11","10.96","0.01","69","52","23.9","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-12","4.92","0.00","61","52","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-13","7.61","0.01","60","37","17.0","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-14","2.46","0.00","63","34","13.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-15","2.46","0.00","61","36","8.9","11.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-16","4.47","0.00","67","42","12.1","19.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-17","2.24","0.00","68","31","14.1","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-18","5.37","0.00","69","39","14.1","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-19","2.68","0.00","68","34","12.1","34.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-20","8.50","0.07","79","41","23.0","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-21","14.32","0.33","68","48","25.1","36.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-22","6.93","0.00","63","40","16.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-23","1.79","0.00","72","36","10.1","87.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-24","3.80","0.00","74","40","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-25","2.24","0.00","76","43","10.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-26","2.01","0.00","77","40","8.9","12.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-27","3.13","0.00","78","43","12.1","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-28","1.57","0.00","79","47","8.1","10.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-29","2.24","0.00","79","46","12.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-09-30","8.72","0.06","66","50","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-01","3.80","0.00","70","44","13.0","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-02","4.92","0.33","72","44","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-03","12.97","0.26","69","49","25.9","33.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-04","12.97","0.05","49","41","23.0","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-05","10.07","0.01","54","41","21.0","27.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-06","6.26","0.00","62","38","18.1","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-07","5.59","0.01","61","33","14.1","34.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-08","11.18","0.00","62","35","31.1","42.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-09","5.82","0.00","61","35","17.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-10","4.70","0.00","59","34","12.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-11","2.91","0.00","59","28","14.1","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-12","5.82","0.00","60","27","18.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-13","6.49","0.32","71","52","14.1","19.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-14","8.05","0.36","71","59","23.0","34.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-15","4.70","0.02","63","52","12.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-16","5.82","0.02","65","49","15.0","19.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-17","12.53","0.08","64","49","23.9","32.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-18","11.18","0.01","49","39","21.0","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-19","5.59","0.00","53","25","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-20","7.83","0.23","58","44","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-21","12.30","0.00","49","44","21.9","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-22","7.38","0.00","58","38","14.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-23","2.01","0.00","60","26","10.1","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-24","3.13","0.00","60","27","13.0","19.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-25","11.18","0.00","69","35","25.9","36.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-26","7.16","0.00","62","29","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-27","6.71","0.01","76","26","18.1","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-28","11.41","0.24","68","45","23.0","36.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-29","8.50","0.00","51","38","21.9","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-30","4.25","0.00","50","28","8.9","12.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-10-31","12.97","0.12","45","34","29.1","38.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-01","12.75","0.00","41","21","25.9","36.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-02","3.80","0.00","49","14","12.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-03","8.50","0.00","62","31","21.0","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-04","12.08","0.09","55","40","23.9","34.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-05","7.38","0.00","58","35","19.9","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-06","6.71","0.09","48","38","25.1","34.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-07","8.50","0.00","45","31","21.0","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-08","9.62","0.04","45","36","19.9","27.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-09","7.61","0.00","43","26","19.9","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-10","6.49","0.00","59","33","21.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-11","12.75","0.02","62","36","23.9","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-12","12.30","0.00","36","27","23.9","34.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-13","8.72","0.00","36","19","21.0","27.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-14","8.05","0.00","35","19","15.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-15","6.49","0.00","34","19","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-16","6.49","0.05","34","26","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-17","12.08","0.00","30","13","25.1","32.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-18","17.00","0.00","21","10","31.1","38.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-19","12.08","0.01","29","12","23.0","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-20","13.20","0.00","26","12","29.1","36.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-21","6.26","0.00","27","-1","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-22","8.50","0.12","48","16","15.0","19.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-23","8.28","0.81","54","44","15.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-24","19.91","0.43","60","34","40.9","52.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-25","14.99","0.00","34","29","30.0","38.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-26","3.58","0.00","33","28","10.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-27","8.95","0.00","35","21","16.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-28","6.26","0.00","28","9","13.0","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-29","10.29","0.02","50","28","19.9","27.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-11-30","12.53","0.00","60","40","18.1","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-01","10.74","0.00","40","18","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-02","7.16","0.00","34","17","15.0","19.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-03","12.30","0.00","40","19","23.9","33.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-04","4.25","0.00","33","18","8.9","11.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-05","3.36","0.00","38","29","8.9","10.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-06","9.84","0.00","41","26","19.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-07","7.61","0.00","36","23","12.1","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-08","7.61","0.08","41","31","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-09","9.62","0.01","40","34","19.9","27.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-10","12.30","0.00","34","24","19.9","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-11","11.18","0.00","40","21","21.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-12","9.17","0.00","37","28","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-13","10.74","0.00","45","33","19.9","27.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-14","8.05","0.00","55","44","21.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-15","6.93","0.12","51","41","13.0","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-16","9.62","0.23","46","38","25.9","36.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-17","16.33","0.01","38","27","23.9","32.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-18","8.95","0.00","32","28","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-19","4.25","0.02","30","26","8.9","12.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-20","1.12","0.00","30","22","6.9","8.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-21","3.80","0.00","34","19","8.9","12.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-22","7.16","0.01","39","22","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-23","4.92","0.05","52","37","14.1","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-24","9.40","0.81","47","36","25.9","34.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-25","12.30","0.00","39","32","23.0","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-26","6.93","0.00","46","29","16.1","19.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-27","10.51","0.05","47","31","23.9","32.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-28","7.83","0.01","37","21","15.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-29","4.70","0.00","33","12","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-30","9.62","0.00","25","13","19.9","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2014-12-31","13.65","0.00","23","7","25.9","34.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-01-01","16.33","0.00","31","16","28.0","33.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-01-02","5.82","0.00","36","20","16.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-01-04",,"0.01","34","19","25.9","32.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-01-05","13.42","0.00","19","6","29.1","33.1",,,,,
