DATE,Average Wind Speed,PRCP,TMAX,TMIN,Fastest 2 minute wind speed,Fastest 5 second wind speed,Fog/Ice,Heavy/Freezing Fog,Thunder,Smoke/Haze,Power Outage
2014-01-25,13.42,0,26,-3,23.9,32,1,1,,1,
2014-01-24,14.54,0,17,-13,29.1,40,1,,,1,
2014-01-23,6.71,0,14,-12,17,21,1,,,1,
2014-01-22,5.82,0,10,-18,15,18.1,1,,,,
2014-01-21,9.62,0,12,-15,18.1,25.1,,,,,
2014-01-20,8.95,0,31,12,18.1,23.9,1,,,1,
2014-01-19,11.86,0,28,12,29.1,36.9,1,,,,
2014-01-18,5.59,0,18,3,14.1,17,1,,,1,
2014-01-17,8.5,0.01,30,16,18.1,21.9,1,,,,
2014-01-16,12.3,0.02,27,19,19.9,25.1,1,1,,,
2014-01-15,12.3,0,30,17,25.9,33.1,,,,,
2014-01-14,9.4,0,37,18,30,38.9,1,,,1,
2014-01-13,8.72,0,43,32,14.1,17,1,,,,
2014-01-12,11.63,0,35,32,19.9,25.1,,,,1,
2014-01-11,11.63,0.14,41,34,25.1,36,1,1,,,
2014-01-10,4.7,0.32,38,22,13,17,1,1,,,
2014-01-09,2.46,0.01,22,-16,8.9,13,1,,,1,
2014-01-08,3.36,0,16,-18,10.1,14.1,,,,,
2014-01-07,12.75,0,1,-15,23,30,,,,,
2014-01-06,18.34,0,19,-16,32,42.9,1,,,1,
2014-01-05,7.38,0.32,31,19,23.9,31.1,1,1,,1,
2014-01-04,10.51,0,30,10,19.9,25.9,,,,,
2014-01-03,8.05,0,12,-10,18.1,23,,,,,
2014-01-02,15.43,0.01,15,3,25.1,33.1,1,,,1,
2014-01-01,8.28,0.06,16,12,15,19.9,1,,,,
2013-12-31,10.96,0.01,20,14,23,29.1,1,,,,
2013-12-30,6.04,0,23,16,18.1,23,,,,,
2013-12-29,9.62,0,44,23,21.9,28,1,,,1,
2013-12-28,8.5,0,47,26,19.9,25.1,,,,,1
2013-12-27,6.04,0,40,25,19.9,36.9,1,,,,1
2013-12-26,9.62,0.02,28,24,21,23.9,1,,,,1
2013-12-25,8.28,0,25,5,16.1,21.9,1,,,1,1
2013-12-24,7.83,0,21,6,17,23,,,,1,1
2013-12-23,10.29,0,34,19,23,28,1,,,,1
2013-12-22,8.28,0.23,38,33,23.9,29.1,1,,,,1
2013-12-21,6.49,0.67,37,33,17,21.9,1,1,,,
2013-12-20,2.68,0.29,41,34,48.1,140,1,1,,,
2013-12-19,3.13,0,40,17,8.9,23,1,,,1,
2013-12-18,9.62,0,29,20,21,23.9,1,,,,
2013-12-17,7.38,0.01,26,10,17,23,1,,,1,
2013-12-16,3.13,0.05,21,-9,10.1,12.1,1,,,1,
2013-12-15,11.63,0,25,15,25.1,32,1,,,1,
2013-12-14,10.74,0.1,24,19,17,23.9,1,,,,
2013-12-13,6.04,0,29,20,16.1,29.1,,,,,
2013-12-12,9.17,0,21,-6,23.9,29.1,1,,,,
2013-12-11,8.05,0,24,3,16.1,21,1,,,1,
2013-12-10,12.3,0,22,8,23.9,32,,,,,
2013-12-09,14.09,0.02,29,18,25.9,59.1,1,,,1,
2013-12-08,7.16,0,29,7,15,21,1,,,1,
2013-12-07,6.26,0,26,7,15,23,,,,,
2013-12-06,8.28,0,47,21,14.1,19.9,,,,,
2013-12-05,13.87,0,63,31,25.9,32,,,,,
2013-12-04,5.14,0,58,35,18.1,25.9,1,,,1,
2013-12-03,4.92,0.06,38,21,10.1,15,1,,,,
2013-12-02,3.58,0,40,21,8.9,19.9,,,,,
2013-12-01,3.58,0,47,21,13,16.1,1,,,1,
2013-11-30,6.04,0,45,27,15,23.9,,,,,
2013-11-29,2.24,0,35,10,8.1,25.1,,,,,
2013-11-28,4.47,0,28,14,14.1,17,1,,,,
2013-11-27,12.75,0,29,15,23,31.1,,,,,
2013-11-26,7.61,0,35,29,17,23,,,,,
2013-11-25,12.3,0,31,18,21,28,1,,,,
2013-11-24,8.05,0,27,10,18.1,25.1,,,,,
2013-11-23,12.08,0,30,17,23.9,32,,,,,
2013-11-22,7.83,0.05,46,25,21,30,1,,,,
2013-11-21,6.04,0.29,47,39,16.1,21,1,,,,1
2013-11-20,5.37,0,45,19,18.1,25.1,,,,,1
2013-11-19,5.82,0,42,24,18.1,23,,,,,1
2013-11-18,20.58,0,47,35,35.1,47,,,,,1
2013-11-17,17.22,0.81,63,47,42.9,59.1,1,,1,,1
2013-11-16,7.38,0,58,27,18.1,28,1,,,,
2013-11-15,7.61,0,50,33,15,19.9,,,,,
2013-11-14,12.3,0,50,28,21.9,25.9,,,,,
2013-11-13,10.74,0,41,13,21.9,28,,,,,
2013-11-12,10.74,0,35,16,19.9,28,,,,,
2013-11-11,9.84,0.14,45,28,21,28,1,,,,
2013-11-10,11.41,0,49,26,30,38,,,,,
2013-11-09,13.42,0,58,35,30,38.9,,,,,
2013-11-08,5.82,0,45,26,14.1,18.1,,,,,
2013-11-07,11.86,0.02,46,34,25.1,33.1,1,,,,
2013-11-06,12.08,0.12,56,42,30,46.1,1,,,,
2013-11-05,4.47,0,54,34,10.1,13,,,,,
2013-11-04,6.93,0,49,29,17,23,,,,,
2013-11-03,4.7,0,47,29,8.9,13,,,,,
2013-11-02,7.61,0.16,48,34,14.1,19.9,1,,,,
2013-11-01,14.32,0,60,44,31.1,42.9,1,,,,
2013-10-31,12.97,1.09,63,54,25.1,35.1,1,,1,,
2013-10-30,3.36,0.48,65,28,12.1,17,1,,1,1,
2013-10-29,4.47,0,52,34,8.1,13,,,,,
2013-10-28,5.82,0,52,25,14.1,17,1,,,,
2013-10-27,5.14,0,53,25,16.1,31.1,,,,,
2013-10-26,12.53,0.07,50,31,25.1,33.1,1,,,,
2013-10-25,9.17,0,49,29,18.1,23,,,,,
2013-10-24,8.5,0,49,29,17,23.9,,,,,
2013-10-23,7.16,0,50,27,18.1,21.9,1,,,,
2013-10-22,7.38,0,51,27,19.9,25.1,,,,,
2013-10-21,9.4,0.02,54,36,17,23,1,,,,
2013-10-20,7.38,0.02,60,32,18.1,23.9,1,,,,
2013-10-19,5.14,0.16,49,34,21,28,1,,,,
2013-10-18,6.93,0.01,64,37,18.1,21.9,1,1,,,
2013-10-17,5.59,0.18,51,40,16.1,23,1,,,,
2013-10-16,10.51,0,63,50,21.9,25.9,1,,,,
2013-10-15,5.59,0.04,64,36,13,18.1,1,,,1,
2013-10-14,4.7,0,65,39,10.1,36,,,,,
2013-10-13,6.71,0,69,39,14.1,17,1,1,,,
2013-10-12,2.46,0,77,43,13,17,1,1,,1,
2013-10-11,2.91,0,73,35,8.1,14.1,1,1,,,
2013-10-10,2.01,0,72,37,8.9,28,1,1,,,
2013-10-09,2.91,0,70,36,14.1,19.9,1,,,,
2013-10-08,3.13,0,67,33,12.1,15,1,1,,,
2013-10-07,10.29,0,61,37,23.9,30,1,1,,,
2013-10-06,7.16,0.23,71,54,28,36.9,1,,,,
2013-10-05,5.59,0.17,74,64,13,15,1,,1,1,
2013-10-04,4.25,0.01,79,63,13,19.9,1,,1,,
2013-10-03,3.8,0,76,50,29.1,47,1,1,,1,
2013-10-02,2.68,0.01,81,50,10.1,16.1,1,1,,1,
2013-10-01,4.92,0,69,43,16.1,21,1,1,,,
2013-09-30,3.13,0.01,71,45,28,132,1,1,,,
2013-09-29,3.58,0.14,64,50,12.1,21,1,1,,,
2013-09-28,3.8,0.01,77,45,13,19.9,1,1,,,
2013-09-27,3.58,0,75,40,13,36.9,1,1,,,
2013-09-26,2.91,0,76,38,10.1,14.1,1,1,,,
2013-09-25,4.47,0,72,41,12.1,15,1,1,,,
2013-09-24,2.91,0,66,36,12.1,14.1,1,1,,,
2013-09-23,2.91,0,62,36,12.1,15,1,,,,
2013-09-22,6.93,0,61,38,15,25.1,,,,,
2013-09-21,9.62,0.02,69,55,19.9,23.9,1,,,,
2013-09-20,7.16,0.75,81,64,17,23,1,,1,1,
2013-09-19,4.92,0,81,50,14.1,21.9,1,1,,1,
2013-09-18,2.68,0,74,42,12.1,16.1,1,,,,
2013-09-17,3.36,0,68,32,13,33.1,1,1,,,
2013-09-16,7.16,0,64,44,16.1,19.9,,,,,
2013-09-15,2.24,0.05,66,38,12.1,14.1,,,,,1
2013-09-14,2.01,0,68,32,12.1,16.1,1,1,,,1
2013-09-13,8.95,0,62,35,18.1,23.9,,,,,1
2013-09-12,8.72,0,80,56,29.1,62,1,1,,,1
2013-09-11,6.49,0.1,90,64,32,38.9,1,,1,1,1
2013-09-10,6.93,0,93,65,18.1,21.9,1,,,1,
2013-09-09,2.24,0.33,78,49,12.1,18.1,1,1,1,,
2013-09-08,7.38,0,75,52,17,21.9,,,,,
2013-09-07,4.03,0.02,84,48,17,21.9,1,1,,,
2013-09-06,2.24,0,74,40,8.9,12.1,1,1,,,
2013-09-05,6.93,0,72,48,13,18.1,,,,,
2013-09-04,8.05,0,81,44,21,86.1,1,1,,,
2013-09-03,7.61,0,75,53,14.1,18.1,,,,,
2013-09-02,10.51,0,78,59,18.1,25.1,1,,,,
2013-09-01,4.25,0.04,82,68,8.9,15,1,,,1,
2013-08-31,5.14,0,83,68,10.1,14.1,1,,,,
2013-08-30,6.04,0.18,87,57,17,23,1,1,1,1,
2013-08-29,2.68,0.01,86,65,21,123.9,1,,,,
2013-08-28,6.71,0.03,85,67,14.1,18.1,1,,1,,
2013-08-27,5.82,0.64,84,69,19.9,29.1,1,,1,1,
2013-08-26,6.71,0,89,59,17,23.9,1,1,,,
2013-08-25,5.59,0.01,86,51,15,81,1,1,,,
2013-08-24,2.46,0,81,51,8.9,16.1,1,1,,,
2013-08-23,4.03,0,82,56,12.1,23.9,,,,,
2013-08-22,6.93,0,81,66,13,23.9,1,,,,
2013-08-21,4.7,0,85,57,49,178.1,1,1,,1,
2013-08-20,2.91,0,85,53,32,83,1,1,,1,
2013-08-19,3.58,0.01,83,50,14.1,25.1,1,1,,,
2013-08-18,2.46,0,81,54,12.1,69.1,1,1,,,
2013-08-17,2.91,0,79,48,12.1,16.1,1,1,,,
2013-08-16,2.24,0.01,79,47,12.1,83,1,1,,,
2013-08-15,2.91,0,75,42,10.1,15,1,1,,,
2013-08-14,5.82,0,72,46,23,84.1,1,,,,
2013-08-13,10.07,0,69,53,18.1,25.1,1,,,,
2013-08-12,3.8,1.54,74,60,59.1,132,1,,1,,
2013-08-11,3.8,0,81,51,28,61.1,1,1,,,
2013-08-10,3.13,0,78,57,38,181,,,,,
2013-08-09,4.7,0,82,59,13,17,,,,,
2013-08-08,7.38,0,78,66,14.1,17,,,,,
2013-08-07,5.37,0.12,85,62,16.1,21.9,1,1,1,,
2013-08-06,5.14,0.05,79,63,14.1,89.9,1,,,1,
2013-08-05,2.24,0,72,48,29.1,47,,,,,
2013-08-04,5.82,0,75,55,23,30,,,,,
2013-08-03,6.04,0.01,81,51,17,67.1,1,1,,,
2013-08-02,5.82,0,73,47,19.9,25.9,1,,,,
2013-08-01,6.71,0.02,80,54,17,84.1,1,,1,1,
2013-07-31,3.36,0.15,77,60,13,17,1,,,1,
2013-07-30,2.01,0,78,44,10.1,52.1,1,1,,1,
2013-07-29,6.93,0,70,52,19.9,25.9,1,,,1,
2013-07-28,7.83,0,67,47,18.1,23,,,,,
2013-07-27,6.04,0.38,75,51,19.9,25.1,1,,1,1,
2013-07-26,4.25,0.05,79,49,14.1,18.1,1,1,,1,
2013-07-25,2.01,0,76,43,8.1,15,1,1,,1,
2013-07-24,5.82,0,74,50,13,23,,,,,
2013-07-23,8.28,0.07,87,59,18.1,29.1,1,1,1,,
2013-07-22,3.36,0.03,81,63,10.1,18.1,1,,,1,
2013-07-21,2.91,0,83,63,10.1,13,,,,1,
2013-07-20,4.92,0.07,86,63,17,23.9,1,,1,1,1
2013-07-19,11.63,0.19,93,73,23.9,35.1,1,,1,1,1
2013-07-18,5.37,0,93,69,18.1,25.1,1,,1,1,
2013-07-17,5.37,0,91,70,16.1,55,1,,,1,
2013-07-16,4.47,0.01,91,73,13,23,1,,1,1,
2013-07-15,2.68,0.57,91,67,18.1,23.9,1,1,1,,
2013-07-14,3.13,0,88,61,10.1,15,1,,,1,
2013-07-13,5.59,0.01,83,59,12.1,16.1,,,,1,
2013-07-12,4.03,0,81,51,12.1,15,1,,,1,
2013-07-11,6.49,0,80,55,14.1,25.1,,,,,
2013-07-10,7.61,0.21,87,67,28,36.9,1,,1,1,
2013-07-09,4.47,0.21,88,68,21.9,30,1,1,1,1,
2013-07-08,4.92,0.13,84,65,23.9,32,1,,1,,
2013-07-07,6.26,0.58,81,67,15,25.1,1,,1,1,
2013-07-06,2.91,0.2,83,63,13,17,1,1,,,
2013-07-05,2.68,0.03,83,67,12.1,17,1,,,1,
2013-07-04,3.8,0,80,63,12.1,19.9,1,1,,1,
2013-07-03,3.8,0,83,59,14.1,45,1,,,1,
2013-07-02,4.7,0.02,74,59,10.1,15,1,,,,
2013-07-01,7.61,0.25,67,59,14.1,18.1,1,,,,
2013-06-30,6.93,0,80,58,18.1,25.1,,,,,
2013-06-29,3.13,0.3,74,60,12.1,21,1,,1,,
2013-06-28,4.03,1.76,78,60,23.9,40.9,1,1,1,1,1
2013-06-27,3.36,1.4,82,64,19.9,25.1,1,,1,,1
2013-06-26,3.8,0.28,82,64,21.9,29.1,1,,,,
2013-06-25,8.05,0.77,84,66,21.9,31.1,1,,1,1,
2013-06-24,7.61,0,87,64,19.9,25.1,1,,1,1,
2013-06-23,7.16,0,88,65,21,29.1,1,,,,
2013-06-22,4.92,0,87,61,14.1,23,1,,1,1,
2013-06-21,4.03,0.02,86,53,15,21,1,,,,
2013-06-20,3.13,0,82,45,13,17,1,1,,,
2013-06-19,4.25,0,75,47,10.1,14.1,,,,,
2013-06-18,8.5,0,73,52,15,21,,,,,
2013-06-17,5.59,0.01,86,51,16.1,21.9,,,1,,
2013-06-16,8.5,0.35,82,55,19.9,25.1,1,,1,,
2013-06-15,4.92,0.01,79,48,16.1,21.9,1,1,,,
2013-06-14,5.82,0,77,53,14.1,18.1,,,,,
2013-06-13,10.07,1.46,78,62,33.1,42.9,1,,1,1,
2013-06-12,4.25,0.37,79,58,33.1,42.9,1,,1,1,
2013-06-11,7.16,0,82,64,15,21,1,,,,
2013-06-10,4.03,1.34,72,61,10.1,15,1,,1,,
2013-06-09,7.61,0.05,76,53,18.1,28,1,,1,1,
2013-06-08,2.46,0,73,55,8.9,23,,,,,
2013-06-07,5.82,0,62,50,14.1,16.1,,,,,
2013-06-06,8.05,0,71,55,14.1,18.1,,,,,
2013-06-05,5.14,0,74,47,13,17,,,,,
2013-06-04,4.92,0,74,42,10.1,14.1,,,,,
2013-06-03,6.04,0,68,43,13,21.9,,,,,
2013-06-02,11.63,0,72,53,23,28,,,,,
2013-06-01,9.17,0.17,79,62,18.1,23.9,1,,1,,
2013-05-31,8.72,0.13,81,67,25.1,36,1,,1,,
2013-05-30,6.04,0.08,88,56,21.9,28,1,1,1,,
2013-05-29,8.28,0,84,61,21.9,29.1,1,1,,,
2013-05-28,6.93,0.11,79,52,18.1,25.9,1,,1,1,
2013-05-27,6.26,0.72,59,41,13,19.9,1,,,1,
2013-05-26,2.46,0,71,30,12.1,21,1,,,,
2013-05-25,2.68,0,66,29,12.1,53,1,1,,,
2013-05-24,8.05,0,57,36,17,23,,,,,
2013-05-23,10.07,0.12,65,42,21,25.9,1,,,1,
2013-05-22,8.72,0.11,81,58,31.1,91,1,,1,,
2013-05-21,7.83,0.2,85,64,25.1,32,1,,,1,
2013-05-20,7.38,0,90,55,21.9,29.1,1,,,,
2013-05-19,3.36,0,85,49,14.1,19.9,,,,,
2013-05-18,6.49,0,80,52,13,18.1,,,,,
2013-05-17,7.61,0,74,49,14.1,23,,,,,
2013-05-16,6.93,0,84,42,17,23,,,,,
2013-05-15,10.51,0,83,53,25.1,36.9,,,,,
2013-05-14,7.16,0,79,41,19.9,29.1,,,,1,
2013-05-13,5.82,0,55,21,16.1,21.9,,,,,
2013-05-12,13.2,0,50,25,25.1,40,,,,,
2013-05-11,8.95,0.02,63,33,23.9,33.1,1,,,,
2013-05-10,9.62,0.24,73,44,18.1,23.9,1,,,,
2013-05-09,2.91,0,80,44,12.1,14.1,1,1,,1,
2013-05-08,3.58,0.07,80,48,15,23.9,,,1,,
2013-05-07,4.92,0,76,47,17,21.9,,,,,
2013-05-06,5.37,0,74,44,14.1,21,,,,,
2013-05-05,7.61,0,72,50,17,21.9,,,,,
2013-05-04,9.4,0,71,55,18.1,23.9,,,,,
2013-05-03,6.93,0,76,55,19.9,23.9,,,,,
2013-05-02,6.04,0,80,51,17,23.9,,,,,
2013-05-01,4.7,0,81,45,16.1,21,1,,,1,
2013-04-30,7.38,0,74,51,21,25.9,1,,,1,
2013-04-29,5.14,0.02,71,50,10.1,15,1,1,,,
2013-04-28,4.25,0.22,54,50,13,16.1,1,1,,,
2013-04-27,4.25,0,69,30,16.1,30,1,1,,1,
2013-04-26,5.82,0,60,26,17,23,1,,,,
2013-04-25,8.72,0.12,52,27,21.9,29.1,1,,,,
2013-04-24,10.29,0.29,55,32,19.9,25.1,1,,,,
2013-04-23,7.83,0.4,71,34,28,36.9,1,,,,
2013-04-22,4.25,0,62,30,12.1,16.1,,,,,
2013-04-21,5.82,0,47,22,15,18.1,,,,,1
2013-04-20,11.41,0,42,27,23,29.1,1,,,,1
2013-04-19,18.57,0.35,59,36,35.1,42.9,1,,,,1
2013-04-18,10.74,0.71,78,45,36.9,47,1,,1,1,1
2013-04-17,10.07,0.94,58,41,16.1,23.9,1,,1,,
2013-04-16,7.61,0.33,62,47,18.1,25.1,1,,,,
2013-04-15,8.28,0,69,35,28,38,,,,,
2013-04-14,5.59,0.01,49,28,17,21.9,,,,,
2013-04-13,11.63,0.01,43,35,25.1,32,1,,,,
2013-04-12,9.62,0.27,44,36,23.9,31.1,1,,,,
2013-04-11,12.97,1.26,40,37,23,33.1,1,,1,,
2013-04-10,8.95,0.36,48,39,64,86.1,1,,1,,
2013-04-09,5.82,0,56,43,32,69.1,1,,,1,
2013-04-08,9.17,0.18,67,35,29.1,46.1,1,,,1,
2013-04-07,13.65,0,58,35,31.1,36.9,,,,1,
2013-04-06,10.07,0,55,30,18.1,25.1,,,,,
2013-04-05,7.61,0,50,31,18.1,23,,,,,
2013-04-04,5.82,0,56,17,16.1,21,,,,,
2013-04-03,6.04,0,43,19,19.9,23.9,,,,,
2013-04-02,10.51,0,43,18,23,31.1,,,,,
2013-04-01,12.75,0,39,20,23,33.1,,,,,
2013-03-31,9.17,0.05,60,27,23.9,68,1,,,1,
2013-03-30,4.7,0,56,20,17,21.9,,,,,
2013-03-29,4.25,0,54,23,13,17,,,,,
2013-03-28,9.17,0,54,30,16.1,23,,,,,
2013-03-27,12.53,0,48,29,19.9,31.1,,,,,
2013-03-26,10.51,0,47,33,18.1,23.9,,,,,
2013-03-25,12.97,0,41,30,21.9,25.9,,,,1,
2013-03-24,10.51,0,38,19,23,29.1,,,,,
2013-03-23,4.47,0,40,16,12.1,16.1,,,,,
2013-03-22,7.83,0,41,26,16.1,23.9,,,,,
2013-03-21,11.63,0,33,14,19.9,25.1,1,,,,
2013-03-20,12.3,0,31,16,21,29.1,,,,1,
2013-03-19,19.01,0,35,23,29.1,38,,,,,
2013-03-18,11.63,0.04,35,22,21.9,28,1,,,1,
2013-03-17,8.72,0,34,21,17,21.9,,,,,
2013-03-16,7.61,0.08,34,28,21.9,70.9,1,,,,
2013-03-15,7.61,0.07,41,30,18.1,89,1,,,1,
2013-03-14,7.38,0,42,19,16.1,21.9,,,,,
2013-03-13,13.65,0,32,24,25.1,31.1,1,,,,
2013-03-12,11.63,0.01,37,28,19.9,23.9,1,,,1,
2013-03-11,13.2,0.27,54,37,25.1,38,1,,,1,
2013-03-10,7.38,0.01,63,33,19.9,38.9,,,,,
2013-03-09,5.14,0,44,21,14.1,18.1,1,,,,
2013-03-08,2.01,0,43,18,8.1,14.1,,,,,
2013-03-07,5.82,0,37,23,14.1,17,,,,,
2013-03-06,7.38,0,40,27,18.1,33.1,,,,,
2013-03-05,9.62,0,35,20,21,25.9,1,,,,
2013-03-04,2.91,0,33,9,8.9,29.1,,,,,
2013-03-03,6.71,0,30,12,16.1,21,,,,,
2013-03-02,8.05,0,26,23,14.1,17,1,,,,
2013-03-01,11.18,0,30,25,16.1,21,,,,,
2013-02-28,10.29,0,37,30,19.9,25.1,1,,,,
2013-02-27,6.71,0.3,35,33,14.1,30,1,1,,,
2013-02-26,12.53,0.82,35,26,23.9,35.1,1,1,,,
2013-02-25,3.36,0,41,13,8.9,13,1,,,1,
2013-02-24,7.16,0,37,12,19.9,25.1,1,,,1,
2013-02-23,10.74,0,33,20,21,25.1,,,,,
2013-02-22,8.5,0.11,33,22,18.1,25.1,1,1,,,
2013-02-21,7.83,0,26,21,17,23.9,,,,,
2013-02-20,13.87,0,22,15,23,31.1,,,,,
2013-02-19,19.24,0.18,46,18,32,38.9,1,,,,
2013-02-18,9.17,0,47,13,18.1,25.9,,,,,
2013-02-17,7.16,0,27,9,18.1,25.1,1,,,,
2013-02-16,5.82,0,27,13,18.1,23,1,,,1,
2013-02-15,10.51,0,34,20,19.9,23.9,,,,,
2013-02-14,10.96,0,40,25,25.9,35.1,1,,,1,
2013-02-13,4.47,0,39,26,13,21,1,,,,
2013-02-12,11.41,0,34,27,21.9,31.1,,,,,
2013-02-11,18.79,0.01,44,31,36,44.1,1,,,,
2013-02-10,5.82,0.11,42,20,13,19.9,1,,,1,
2013-02-09,4.25,0,29,3,10.1,13,1,,,1,
2013-02-08,12.75,0.23,31,18,25.9,36.9,1,,,1,
2013-02-07,7.16,0.02,40,24,14.1,23,1,,,,
2013-02-06,4.03,0,30,4,18.1,23,,,,,
2013-02-05,5.82,0.01,29,10,16.1,21.9,1,,,1,
2013-02-04,1.57,0.02,23,14,6.9,8.1,1,,,1,
2013-02-03,6.71,0,22,-4,19.9,25.1,1,1,,1,
2013-02-02,7.38,0.01,23,6,14.1,18.1,1,,,1,
2013-02-01,11.63,0,18,7,21,25.9,1,,,1,
2013-01-31,17.9,0,31,16,35.1,44.1,1,,,1,
2013-01-30,12.08,0.53,61,31,31.1,42.9,1,1,,,
2013-01-29,8.05,0.53,57,35,31.1,89.9,1,1,1,,
2013-01-28,7.38,0.2,43,30,15,23.9,1,1,,,
2013-01-27,5.82,0.21,30,3,18.1,21.9,1,,,1,
2013-01-26,4.7,0,26,10,13,17,1,,,1,
2013-01-25,4.47,0.07,20,13,13,15,1,1,,1,
2013-01-24,5.82,0,20,4,17,21.9,1,,,,
2013-01-23,5.82,0,17,1,16.1,19.9,1,,,,1
2013-01-22,8.5,0,10,-8,17,23,1,,,1,1
2013-01-21,8.72,0.01,18,4,21,35.1,1,1,,1,1
2013-01-20,20.22,0,18,4,42.9,55,1,1,,1,1
2013-01-19,16.11,0,49,34,25.1,35.1,,,,,
2013-01-18,10.51,0,34,11,21.9,30,,,,,
2013-01-17,10.96,0,38,20,21.9,31.1,,,,,
2013-01-16,8.95,0,39,16,25.9,33.1,1,,,,
2013-01-15,0.89,0,30,8,8.1,10.1,1,,,,
2013-01-14,8.72,0,30,14,23,30,,,,,
2013-01-13,9.62,0.63,51,30,18.1,28,1,,,1,
2013-01-12,6.49,0.02,60,43,14.1,19.9,1,1,,,
2013-01-11,7.83,0.6,58,35,18.1,23.9,1,1,,,
2013-01-10,4.7,0.06,40,18,13,17,1,,,,
2013-01-09,11.86,0,45,16,28,35.1,1,1,,1,
2013-01-08,4.7,0,34,14,13,17,1,,,1,
2013-01-07,8.95,0,33,25,23.9,31.1,,,,,
2013-01-06,9.4,0,35,32,21,28,1,,,1,
2013-01-05,5.82,0,32,8,15,19.9,1,1,,1,
2013-01-04,15.43,0,29,21,25.1,33.1,,,,,
2013-01-03,8.5,0,30,8,16.1,21,,,,1,
2013-01-02,4.7,0,25,-4,14.1,17,1,,,,
2013-01-01,6.04,0,28,3,16.1,19.9,,,,,
2012-12-31,10.51,0,35,9,21,25.1,1,,,1,
2012-12-30,8.5,0,29,10,18.1,21.9,1,,,1,
2012-12-29,6.93,0.07,29,22,13,15,1,,,1,
2012-12-28,1.34,0,29,2,6.9,8.1,1,,,1,
2012-12-27,8.28,0.01,32,7,18.1,23.9,1,,,1,
2012-12-26,14.09,0.11,30,26,25.9,40.9,1,1,,,
2012-12-25,7.83,0,33,23,14.1,19.9,,,,,
2012-12-24,6.26,0.02,34,16,14.1,18.1,1,,,1,
2012-12-23,5.37,0,36,15,13,16.1,1,,,1,
2012-12-22,12.08,0,35,23,29.1,38,,,,,
2012-12-21,17,0.02,34,30,33.1,45,1,,,,
2012-12-20,12.53,0.91,47,33,23.9,36,1,,,,
2012-12-19,2.91,0,41,28,8.9,33.1,1,,,1,
2012-12-18,6.26,0.02,42,32,13,18.1,1,,,1,
2012-12-17,5.14,0,43,39,12.1,15,1,,,,
2012-12-16,6.93,0.12,52,42,17,21.9,1,,,,
2012-12-15,6.04,0.07,44,27,15,21,1,,,1,
2012-12-14,2.68,0,48,22,8.9,21,1,,,,
2012-12-13,6.26,0,44,16,15,21.9,1,,,1,
2012-12-12,6.49,0,43,21,8.1,10.1,1,,,,
2012-12-11,6.49,0,37,22,15,21,,,,,
2012-12-10,7.61,0,41,32,18.1,23,1,1,,,
2012-12-09,6.49,0.08,38,33,18.1,23,1,1,,,
2012-12-08,7.38,0.17,42,34,15,18.1,1,,,,
2012-12-07,1.57,0.06,43,33,6.9,19.9,1,,,,
2012-12-06,3.58,0,38,19,12.1,15,1,,,,
2012-12-05,6.93,0,41,25,18.1,25.1,,,,,
2012-12-04,9.17,0.21,61,38,17,23,1,,,,
2012-12-03,5.59,0.01,61,38,17,23.9,1,1,,,
2012-12-02,6.71,0.24,58,45,36,116.1,1,1,,,
2012-12-01,6.71,0,55,35,17,25.1,1,1,,1,
2012-11-30,4.92,0,46,29,12.1,16.1,1,,,1,
2012-11-29,5.59,0,47,17,16.1,25.1,,,,,
2012-11-28,6.93,0,41,16,18.1,25.1,,,,,
2012-11-27,2.91,0,36,14,10.1,14.1,,,,,
2012-11-26,4.92,0,36,23,12.1,19.9,,,,,
2012-11-25,8.95,0,37,26,21,28,1,,,,
2012-11-24,10.74,0,33,29,21.9,29.1,,,,,
2012-11-23,16.33,0.08,53,31,31.1,38,1,,,,
2012-11-22,6.71,0.02,61,27,18.1,25.1,1,1,,1,
2012-11-21,1.57,0,58,27,12.1,18.1,1,1,,1,
2012-11-20,0.67,0,58,34,6.9,19.9,1,1,,1,
2012-11-19,1.57,0,55,24,8.1,10.1,1,1,,1,
2012-11-18,3.8,0,55,25,10.1,30,1,1,,1,
2012-11-17,2.24,0,53,20,10.1,18.1,1,1,,1,
2012-11-16,0.67,0,53,18,6.9,13,1,,,1,
2012-11-15,0.67,0,48,22,8.1,25.9,1,,,,
2012-11-14,1.12,0,41,16,8.1,12.1,,,,,
2012-11-13,4.92,0,34,22,15,18.1,,,,,
2012-11-12,12.97,0.55,60,32,25.9,33.1,1,,,,
2012-11-11,13.2,0,69,48,25.9,38,,,,,
2012-11-10,6.49,0,64,46,15,21.9,1,,,1,
2012-11-09,3.58,0,55,22,13,23.9,1,1,,1,
2012-11-08,0.89,0,49,17,6.9,35.1,1,,,1,
2012-11-07,4.92,0,50,25,12.1,21.9,,,,,
2012-11-06,3.13,0,44,21,13,23,,,,,
2012-11-05,1.57,0,44,18,8.9,12.1,1,,,,
2012-11-04,3.8,0,41,21,8.9,12.1,,,,,
2012-11-03,5.37,0,47,28,12.1,15,,,,,
2012-11-02,10.29,0,43,36,19.9,25.9,,,,,1
2012-11-01,11.41,0,50,38,21,28,,,,,1
2012-10-31,12.97,0,42,36,19.9,31.1,1,,,,1
