Date,Average Wind Speed,Precipitation,Max. Temperature,Min. Temperature,Wind speed Fastest 2 min,Fastest 5 second wind speed,Fog/Ice fog,Heavy freezing fog,Thunder,Glaze,Smoke/Haze,Blowing/Drifting Snow,Power Outage
3/17/11,10.74,0,73,41,23.9,35.1,,,,,1,,
3/18/11,7.38,0.16,67,42,17,25.9,,,,,,,
3/19/11,6.04,0,56,33,13,18.1,1,,,,,,
3/20/11,9.4,0,68,43,16.1,25.1,,,,,,,
3/21/11,8.28,0.05,75,57,21,33.1,,,1,,1,,
3/22/11,7.16,0,73,48,15,21,,,,,,,
3/23/11,13.42,0.05,72,43,30,40,1,,1,,,,1
3/24/11,9.84,0,43,31,21.9,31.1,1,,,,1,,1
3/25/11,5.82,0,40,28,12.1,15,,,,,,,
3/26/11,10.07,0,38,28,17,23,,,,,,,
3/27/11,8.28,0,41,24,14.1,21.9,,,,,,,
3/28/11,5.37,0,45,28,13,17,,,,,,,
3/29/11,5.82,0,47,32,12.1,16.1,,,,,,,
3/30/11,6.71,0,42,31,15,19.9,1,,,,,,
3/31/11,1.79,0,49,27,10.1,16.1,1,,,,1,,
4/1/11,4.92,0.21,50,30,21.9,28,1,,,,1,,
4/2/11,10.96,0.01,58,37,28,35.1,,,,,,,
4/3/11,14.32,0,79,41,28,42.9,,,,,,,
4/4/11,14.32,0.88,74,43,23,36,1,,1,,1,,
4/5/11,10.96,0,51,38,23,33.1,,,,,,,
4/6/11,11.18,0,70,43,25.9,38,,,,,,,
4/7/11,8.05,0,61,44,16.1,21.9,,,,,1,,
4/8/11,7.16,0.06,70,46,15,21,1,,,,1,,
4/9/11,6.04,0.26,71,52,21,25.9,1,,1,,1,,
4/10/11,11.18,0,82,59,21.9,32,,,,,,,
4/11/11,10.07,0.18,76,54,40,53,1,,,,,,
4/12/11,11.86,0,61,44,21.9,30,,,,,,,
4/13/11,2.01,0,66,38,10.1,16.1,,,,,,,
4/14/11,7.16,0,69,40,17,25.1,,,,,,,
4/15/11,12.75,0.21,63,46,23.9,36,1,,,,,,
4/16/11,12.08,0.18,52,40,25.1,40,1,,,,1,,
4/17/11,8.28,0,62,40,21.9,29.1,,,,,,,
4/18/11,6.71,0.15,71,47,17,23,1,,1,,,,
4/19/11,8.28,3.26,70,41,38,48.1,1,,1,,,,
4/20/11,13.65,0.21,62,40,30,36.9,1,,1,,,,1
4/21/11,7.61,0,57,34,17,23.9,,,,,,,1
4/22/11,9.17,0.35,67,48,21.9,25.1,1,,1,,,,
4/23/11,6.93,0.2,69,57,18.1,29.1,1,,,,,,
4/24/11,2.46,0.18,60,52,13,15,1,,,,,,
4/25/11,3.8,0.56,69,58,12.1,16.1,1,,,,,,
4/26/11,10.74,0.06,71,61,23,36.9,,,1,,,,
4/27/11,9.62,1.04,66,47,38,51,1,,1,,,,
4/28/11,12.97,0.07,61,42,33.1,45,1,,,,,,
4/29/11,5.59,0,62,44,15,18.1,,,,,,,
4/30/11,10.07,0,74,47,21.9,32,,,,,,,
5/1/11,4.92,0.74,71,51,16.1,21.9,1,,1,,,,
5/2/11,6.71,0.75,54,45,15,18.1,1,,,,,,
5/3/11,6.71,0.19,58,43,21,25.9,1,,,,,,
5/4/11,9.62,0,53,40,21,29.1,,,,,,,
5/5/11,4.7,0,64,35,14.1,19.9,,,,,,,
5/6/11,5.82,0.07,67,50,17,25.9,1,,,,,,
5/7/11,5.59,0.29,69,53,19.9,25.1,1,,1,,,,
5/8/11,5.82,0.01,68,50,13,17,1,1,,,,,
5/9/11,9.62,0,77,53,18.1,23.9,,,,,,,
5/10/11,6.49,0,85,65,15,21,,,,,,,
5/11/11,4.03,0,88,65,13,17,1,,,,1,,
5/12/11,5.37,0,85,67,15,21.9,1,,,,1,,
5/13/11,4.7,0,80,64,14.1,23,1,,,,1,,
5/14/11,5.37,0.14,71,55,16.1,21,1,,1,,1,,
5/15/11,9.17,0.32,58,47,16.1,23.9,1,,,,,,
5/16/11,10.29,0.01,62,43,16.1,23,,,,,,,
5/17/11,6.93,0.01,55,45,15,18.1,1,,,,1,,
5/18/11,3.36,0.09,58,51,8.9,13,1,,,,1,,
5/19/11,2.91,0,72,52,10.1,18.1,1,,,,1,,
5/20/11,1.57,0.01,79,54,8.1,13,1,,,,,,
5/21/11,4.25,0.06,79,60,15,19.9,1,,,,1,,
5/22/11,5.37,0.32,83,62,23.9,33.1,1,1,1,,1,,
5/23/11,9.62,0.38,81,62,23.9,46.1,1,,1,,,,1
5/24/11,3.13,0.01,81,59,12.1,19.9,1,,,,,,1
5/25/11,8.5,0.78,83,61,31.1,40,1,,1,,1,,1
5/26/11,8.28,0.82,69,50,16.1,23.9,1,,1,,1,,1
5/27/11,4.7,0.01,61,50,12.1,15,1,,,,,,1
5/28/11,5.59,0.01,72,56,15,19.9,1,,1,,1,,1
5/29/11,6.71,0,88,68,19.9,29.1,,,,,,,
5/30/11,6.26,0,90,67,17,25.1,1,,,,,,
5/31/11,5.82,0,90,71,15,23.9,,,,,,,
6/1/11,6.04,0,85,66,17,21.9,,,,,,,
6/2/11,2.01,0,80,60,15,19.9,,,,,,,
6/3/11,4.7,0,84,63,13,17,,,,,,,
6/4/11,6.71,0.95,95,67,30,42.9,1,,1,,,,
6/5/11,4.03,0,81,67,18.1,23,1,,,,,,
6/6/11,3.13,0,87,61,10.1,15,1,1,,,,,
6/7/11,5.82,0,92,72,14.1,79,,,,,,,
6/8/11,6.71,0,93,70,16.1,23.9,,,,,1,,
6/9/11,4.92,0,88,71,23,31.1,,,,,,,
6/10/11,5.82,0.24,90,67,18.1,25.1,1,,1,,1,,
6/11/11,6.49,0.92,82,65,36,44.1,1,,1,,,,
6/12/11,9.17,0,73,57,16.1,25.1,,,,,,,
6/13/11,3.8,0,76,59,12.1,18.1,,,,,,,
6/14/11,3.36,0,79,59,14.1,16.1,,,,,,,
6/15/11,8.72,0.77,74,60,28,36,1,,1,,,,
6/16/11,7.16,0,84,62,21.9,32,1,,,,,,
6/17/11,4.92,0.01,85,65,12.1,19.9,,,,,,,
6/18/11,4.25,0.74,81,69,17,23,1,,1,,,,
6/19/11,2.91,0.13,79,66,10.1,21.9,1,,,,,,
6/20/11,6.93,1.85,78,65,23.9,36.9,1,,1,,,,
6/21/11,8.5,0.19,86,70,19.9,33.1,,,1,,,,
6/22/11,9.62,0,81,67,21.9,33.1,,,,,,,
6/23/11,7.83,0.04,73,63,15,23,1,,,,1,,
6/24/11,8.28,0.04,69,61,19.9,23.9,1,,,,,,
6/25/11,3.58,0,79,61,8.9,12.1,,,,,,,
6/26/11,6.26,0.24,75,64,13,16.1,1,,1,,,,
6/27/11,6.93,0.3,83,66,19.9,25.1,1,,1,,,,
6/28/11,8.28,0,80,64,17,23,,,,,,,
6/29/11,2.01,0,83,59,8.9,23.9,,,,,,,
6/30/11,3.8,0.01,86,62,17,23,1,,,,,,
7/1/11,1.34,0.04,81,66,13,19.9,1,,,,1,,
7/2/11,5.82,0.03,90,67,32,40,1,,1,,1,,
7/3/11,4.7,0,89,71,21,30,,,1,,,,
7/4/11,3.8,0.02,84,69,14.1,18.1,,,,,1,,
7/5/11,3.36,0,88,64,8.9,12.1,,,,,,,
7/6/11,2.46,0,89,67,8.9,21,,,,,,,
7/7/11,2.24,0.12,89,69,14.1,18.1,,,,,1,,
7/8/11,5.82,0.07,87,68,14.1,18.1,1,,,,1,,
7/9/11,,0,89,73,8.9,12.1,,,,,,,
7/10/11,3.13,0,91,66,10.1,23.9,1,,,,1,,
7/11/11,4.92,0,96,77,14.1,21,,,1,,,,1
7/12/11,4.92,0,91,75,13,16.1,,,,,,,1
7/13/11,6.04,0,84,68,14.1,36,,,,,,,1
7/14/11,4.03,0,84,63,12.1,19.9,,,,,,,
7/15/11,3.8,0,87,65,12.1,16.1,,,,,,,
7/16/11,2.46,0,90,65,8.1,16.1,,,,,,,
7/17/11,3.13,0,92,74,10.1,16.1,1,,,,1,,
7/18/11,6.04,0,93,76,15,21,,,,,1,,
7/19/11,5.82,0,95,79,13,18.1,,,,,,,
7/20/11,3.8,0,97,78,16.1,59.1,1,,,,1,,
7/21/11,4.7,0,98,77,14.1,29.1,1,,,,,,
7/22/11,5.14,0,96,80,12.1,23.9,1,,,,,,
7/23/11,5.82,0,94,79,13,21,1,,,,1,,
7/24/11,5.37,0.1,92,76,25.9,38.9,,,1,,,,
7/25/11,6.71,0,90,71,14.1,17,1,,,,,,
7/26/11,2.91,0,91,69,10.1,15,1,,,,1,,
7/27/11,5.82,0,93,74,13,18.1,,,,,,,
7/28/11,6.04,0,95,75,15,21.9,1,,,,1,,1
7/29/11,6.26,0.08,94,75,21,28,1,,1,,1,,1
7/30/11,2.46,0.23,91,73,8.9,17,1,,,,1,,
7/31/11,2.91,0,94,72,10.1,23,1,,,,1,,
8/1/11,3.36,0,93,71,12.1,16.1,1,,,,1,,
8/2/11,5.82,0,94,74,16.1,21.9,1,,,,1,,
8/3/11,9.17,0,89,71,21,25.9,,,1,,1,,
8/4/11,5.14,0,88,65,13,16.1,,,,,,,
8/5/11,2.91,0,87,71,12.1,15,,,,,,,
8/6/11,5.37,0,88,72,15,21,1,,,,1,,
8/7/11,5.14,0,91,74,21,28,1,,1,,1,,
8/8/11,4.03,0.64,90,70,19.9,23.9,1,,1,,,,
8/9/11,9.17,0.85,85,65,36,47,1,,1,,,,
8/10/11,6.49,0,77,62,18.1,23.9,,,,,,,
8/11/11,2.68,0,80,57,13,15,,,,,,,
8/12/11,2.24,0,82,58,8.9,14.1,,,,,,,
8/13/11,4.03,0.43,86,63,33.1,46.1,1,,1,,,,
8/14/11,7.83,0.04,76,61,18.1,23.9,1,,,,,,
8/15/11,6.26,0,79,62,15,19.9,1,,,,,,
8/16/11,2.24,0,81,60,8.9,18.1,,,,,,,
8/17/11,1.57,0,85,59,12.1,15,1,,,,,,
8/18/11,1.79,0,88,68,8.9,14.1,1,,,,1,,
8/19/11,1.57,0,86,66,8.1,23,,,1,,,,
8/20/11,1.79,0,85,65,8.9,19.9,1,1,,,,,
8/21/11,4.7,0.06,84,64,29.1,36,1,,1,,,,
8/22/11,1.57,0,82,59,12.1,19.9,,,,,,,
8/23/11,4.25,0.15,84,60,19.9,38.9,1,,1,,,,
8/24/11,9.17,0.13,92,70,18.1,28,1,,1,,,,
8/25/11,7.83,0,83,65,23.9,130,,,,,,,
8/26/11,3.8,0,84,61,12.1,15,,,,,,,
8/27/11,5.82,0,84,60,15,19.9,,,,,,,
8/28/11,7.61,0,79,61,14.1,21,,,,,,,
8/29/11,4.92,0,80,62,12.1,30,,,,,,,
8/30/11,4.03,0,83,54,13,16.1,,,,,,,
8/31/11,4.47,0.13,92,64,15,21.9,1,,,,,,
9/1/11,4.92,0,96,70,15,32,,,,,,,
9/2/11,4.03,0,97,73,16.1,30,,,,,,,
9/3/11,4.03,0,97,69,16.1,23,1,,1,,1,,
9/4/11,7.83,0,80,61,16.1,23,,,,,,,
9/5/11,12.3,0,66,54,21.9,29.1,,,,,,,
9/6/11,10.96,0,68,49,21.9,29.1,,,,,,,
9/7/11,11.41,0.02,63,54,18.1,25.1,1,,,,1,,
9/8/11,7.16,0.05,61,56,17,25.1,1,,,,,,
9/9/11,2.24,0,66,59,12.1,25.9,1,,,,,,
9/10/11,1.57,0,71,56,8.9,15,1,,,,1,,
9/11/11,1.57,0,76,59,15,18.1,1,,1,,1,,
9/12/11,4.25,0,85,57,15,23,1,,,,1,,
9/13/11,7.83,0,89,65,17,25.1,,,,,,,
9/14/11,6.71,0.24,69,50,23,30,1,,,,1,,
9/15/11,8.05,0,62,44,19.9,25.1,,,,,1,,
9/16/11,5.59,0,64,43,15,21,,,,,,,
9/17/11,5.59,0,71,51,13,16.1,,,,,,,
9/18/11,5.82,0.1,70,55,14.1,23.9,1,,,,1,,
9/19/11,5.14,2.86,68,63,13,19.9,1,1,1,,,,
9/20/11,2.24,0,75,61,10.1,15,1,,,,,,
9/21/11,4.03,0,78,56,14.1,19.9,1,,,,,,
9/22/11,3.8,0.23,68,52,21,25.9,1,,,,,,
9/23/11,3.36,0.06,66,51,13,15,,,,,,,
9/24/11,4.7,0.33,66,50,14.1,23,1,,,,,,
9/25/11,6.71,1.99,57,54,18.1,25.9,1,,1,,,,
9/26/11,7.16,0.03,63,54,16.1,23,1,,,,,,
9/27/11,8.28,0.05,63,54,17,25.9,,,,,,,
9/28/11,4.03,0.09,63,53,13,25.1,1,,1,,,,
9/29/11,6.49,0.13,76,47,30,38,1,1,,,,,
9/30/11,15.66,0.01,59,44,25.9,36,,,,,,,
10/1/11,10.96,0,58,40,18.1,25.1,,,,,,,
10/2/11,7.38,0,64,38,17,21.9,,,,,,,
10/3/11,5.37,0,72,42,15,21.9,,,,,,,
10/4/11,0.45,0,74,44,6,12.1,,,,,,,
10/5/11,0.67,0,78,45,6.9,12.1,,,,,,,
10/6/11,2.24,0,78,49,8.9,14.1,,,,,,,
10/7/11,,0,,,8.1,17,,,,,,,
10/8/11,2.01,0,80,50,,,,,,,,,
10/9/11,3.36,0,76,50,8.9,23.9,,,,,,,
10/10/11,1.57,0,76,50,10.1,17,,,,,,,
10/11/11,2.68,0,77,50,14.1,19.9,,,,,,,
10/12/11,3.8,0,68,56,10.1,14.1,,,,,,,
10/13/11,5.37,0.72,63,55,23,33.1,,,,,,,
10/14/11,11.86,0.06,60,49,23.9,30,,,,,,,
10/15/11,,0,61,46,,,,,,,,,
10/16/11,,0,72,50,,,,,,,,,
10/17/11,7.16,0.14,61,42,15,19.9,,,,,,,
10/18/11,5.37,0.4,46,43,12.1,23,,,,,,,
10/19/11,14.32,1.28,46,43,23,29.1,,,,,,,
10/20/11,16.11,0.47,44,40,31.1,38.9,,,,,,,
10/21/11,4.47,0,54,36,15,18.1,,,,,,,
10/22/11,1.34,0,61,30,10.1,21,,,,,,,
10/23/11,3.8,0,65,39,10.1,16.1,,,,,,,
10/24/11,6.26,0.01,61,41,17,23,,,,,,,
10/25/11,6.71,0,73,37,18.1,25.1,,,,,,,
10/26/11,10.29,0.07,70,49,21,31.1,,,,,,,
10/27/11,8.05,0.03,49,37,16.1,23,,,,,,,
10/28/11,1.34,0,52,36,8.9,14.1,,,,,,,
10/29/11,4.92,0,55,31,17,,,,,,,,
10/30/11,4.47,0,58,29,16.1,21.9,,,,,,,
10/31/11,3.58,0,58,38,12.1,17,,,,,,,
11/1/11,4.25,0,66,31,15,18.1,1,,,,,,
11/2/11,5.37,0,67,36,16.1,23.9,,,,,,,
11/3/11,7.61,0.42,54,45,16.1,23,1,,,,,,
11/4/11,8.28,0,54,38,16.1,23.9,,,,,,,
11/5/11,4.92,0,56,29,13,17,,,,,,,
11/6/11,7.61,0,61,38,18.1,25.9,,,,,,,
11/7/11,1.79,0.09,60,52,10.1,15,1,,,,,,
11/8/11,6.49,0.01,69,50,17,23.9,1,,,,,,
11/9/11,12.75,0.25,64,37,25.9,40,1,,,,,,
11/10/11,9.62,0.02,42,32,21.9,30,1,,,,,,
11/11/11,6.71,0,45,28,13,21,,,,,,,
11/12/11,10.51,0,61,43,21,31.1,,,,,,,
11/13/11,15.66,0.06,67,55,29.1,42.9,,,,,,,
11/14/11,8.95,0.52,70,52,23.9,38,,,,,,,
11/15/11,4.7,0,56,50,14.1,21,1,,,,,,
11/16/11,10.29,0.01,53,36,21.9,25.9,1,,,,,,
11/17/11,10.51,0,39,28,29.1,36,,,,,,,
11/18/11,7.38,0,49,26,19.9,29.1,,,,,,,
11/19/11,10.51,0.03,61,43,23.9,35.1,,,,,,,
11/20/11,7.16,0.09,60,44,19.9,30,,,,,,,
11/21/11,7.16,0.05,46,42,15,18.1,1,,,,,,
11/22/11,8.05,0.67,53,41,18.1,25.1,,,,,,,
11/23/11,6.93,0,45,36,21,25.9,1,,,,,,
11/24/11,7.16,0,49,38,13,18.1,1,,,,,,
11/25/11,7.38,0,60,34,19.9,29.1,1,,,,,,
11/26/11,7.83,0.01,64,49,19.9,29.1,,,,,,,
11/27/11,9.62,0.65,58,38,17,23,1,,,,,,
11/28/11,12.75,0.41,39,36,19.9,29.1,1,,,,,,
11/29/11,12.08,0.8,40,33,23.9,36.9,1,,,,,,
11/30/11,6.93,0,37,24,17,23,,,,,,,
12/1/11,2.24,0,44,21,8.9,13,,,,,,,
12/2/11,4.7,0,44,28,13,23,1,,,,,,
12/3/11,6.26,0,52,33,13,19.9,1,,,,,,
12/4/11,8.5,0.48,54,40,18.1,28,1,,,,,,
12/5/11,9.62,0.67,40,34,18.1,25.1,1,,,,,,
12/6/11,9.17,0,34,31,19.9,23.9,1,,,,,,
12/7/11,6.71,0,36,26,18.1,21.9,,,,,,,
12/8/11,4.25,0,40,21,13,18.1,,,,,,,
12/9/11,5.59,0,34,23,14.1,18.1,1,,,,,,
12/10/11,4.47,0,28,14,14.1,17,,,,,,,
12/11/11,2.91,0,39,17,10.1,13,,,,,,,
12/12/11,0.89,0,44,20,8.1,10.1,,,,,,,
12/13/11,2.24,0.04,44,29,8.9,14.1,,,,,,,
12/14/11,8.5,1.08,56,42,21,29.1,1,,,,,,
12/15/11,16.55,0.49,60,32,25.9,36,1,,,,,,
12/16/11,5.82,0,35,28,14.1,21.9,,,,,,,
12/17/11,3.8,0,34,24,10.1,13,1,,,,,,
12/18/11,4.7,0,46,24,13,15,1,,,,,,
12/19/11,7.83,0.16,48,38,15,21,1,,,,,,
12/20/11,5.82,0.4,46,39,10.1,14.1,1,,,,,,
12/21/11,6.26,0.88,52,40,19.9,31.1,1,,,,,,
12/22/11,2.46,0.02,44,38,12.1,15,1,,,,,,
12/23/11,5.82,0,38,31,18.1,23.9,1,,,,,,
12/24/11,5.37,0,40,24,16.1,21,1,,,,,,
12/25/11,9.62,0,47,29,25.1,32,,,,,,,
12/26/11,3.8,0,43,24,13,18.1,,,,,,,
12/27/11,9.17,0.48,37,31,21,28,1,,,,,,
12/28/11,6.04,0.01,34,25,17,21.9,,,,,,,
12/29/11,7.83,0,49,31,19.9,29.1,,,,,,,
12/30/11,9.17,0.29,48,37,21,32,1,,,,,,
12/31/11,7.61,0,39,36,17,23.9,1,,,,,,
1/1/12,17,0.04,49,29,35.1,45,1,,,,,,
1/2/12,17.9,0,30,18,28,38,1,1,,,1,,
1/3/12,9.84,0,24,13,18.1,23.9,,,,,,,
1/4/12,7.61,0,40,23,15,21,,,,,,,
1/5/12,6.93,0,50,25,17,25.1,,,,,,,
1/6/12,8.72,0,56,39,18.1,29.1,,,,,,,
1/7/12,7.61,0,48,32,16.1,21,,,,,,,
1/8/12,2.68,0,43,24,10.1,14.1,,,,,,,
1/9/12,3.8,0,49,25,12.1,16.1,,,,,,,
1/10/12,2.46,0,52,28,8.9,13,,,,,,,
1/11/12,4.92,0.67,43,31,12.1,14.1,1,,,,,,
1/12/12,10.74,0,39,14,25.1,33.1,1,1,,,,,
1/13/12,10.74,0,18,12,21,36,1,,,,,,
1/14/12,4.25,0,24,15,10.1,15,1,,,,1,,
1/15/12,5.59,0,32,8,14.1,21,1,,,,,,
1/16/12,6.71,0.01,56,26,19.9,25.9,1,,,,,,
1/17/12,18.12,0.61,56,25,32,42.9,1,,1,,1,,
1/18/12,6.71,0,29,18,17,23.9,,,,,1,,
1/19/12,9.17,0.04,30,9,17,21.9,1,,,,,,
1/20/12,7.61,0,22,8,15,21,1,,,1,,,
1/21/12,8.28,0,23,17,15,21,1,,,,,,
1/22/12,9.17,0.25,49,23,16.1,25.1,1,1,,,,,
1/23/12,10.29,0.59,53,33,25.1,36.9,1,,1,,1,,
1/24/12,6.93,0,33,30,16.1,21.9,,,,,,,
1/25/12,4.92,0.21,33,24,10.1,14.1,1,,,1,,,
1/26/12,4.03,0.67,40,32,17,23,1,,,,,,
1/27/12,8.72,0.03,40,32,21.9,29.1,1,,,,1,,
1/28/12,11.41,0.07,36,30,25.1,35.1,1,,,,,,
1/29/12,10.51,0,38,22,31.1,38.9,,,,,,,
1/30/12,10.29,0,56,21,23,32,,,,,,,
1/31/12,13.42,0,58,48,21.9,31.1,,,,,,,
2/1/12,6.04,0.07,57,39,17,28,1,,,,,,
2/2/12,2.24,0,52,30,8.1,12.1,1,1,,,1,,
2/3/12,3.58,0,53,29,13,16.1,1,,,,1,,
2/4/12,8.28,0.2,45,36,15,19.9,1,,,,1,,
2/5/12,4.03,0,47,29,12.1,15,1,,,,1,,
2/6/12,4.7,0,46,24,14.1,17,1,,,,,,
2/7/12,5.37,0,36,30,15,18.1,1,,,,1,,
2/8/12,5.82,0.06,35,30,12.1,14.1,1,,,,,,
2/9/12,6.26,0,31,26,13,17,,,,,,,
2/10/12,8.5,0.06,34,24,23,32,1,,,,1,,
2/11/12,15.88,0,24,13,25.1,32,,,,,,,
2/12/12,9.62,0,34,15,19.9,25.1,,,,,,,
2/13/12,5.14,0,34,17,14.1,19.9,1,,,,1,,
2/14/12,3.8,0.13,35,28,10.1,15,1,,,,,,
2/15/12,6.71,0.11,43,33,15,19.9,1,,,,,,
2/16/12,7.16,0.18,45,33,18.1,23.9,1,,,,1,,
2/17/12,3.8,0,49,27,13,16.1,1,,,,1,,
2/18/12,7.61,0,42,29,15,21,,,,,,,
2/19/12,7.38,0,37,24,17,23.9,,,,,,,
2/20/12,6.26,0,44,19,15,23,1,,,,,,
2/21/12,9.4,0.14,46,35,16.1,28,1,,,,1,,
2/22/12,6.93,0,55,32,18.1,29.1,,,,,,,
2/23/12,5.37,0.03,50,30,21,28,1,,,,,,
2/24/12,15.88,0.02,43,30,31.1,42.9,1,,,,,,
2/25/12,11.63,0,33,21,25.9,32,,,,,,,
2/26/12,7.38,0,51,21,16.1,23,,,,,,,
2/27/12,8.05,0,49,29,23,29.1,,,,,,,
2/29/12,12.3,0.52,67,44,29.1,38.9,1,,1,,,,
3/1/12,7.16,0,50,34,23.9,33.1,,,,,,,
3/2/12,12.08,0.6,62,36,33.1,52.1,1,,1,,1,,
3/3/12,10.51,0,36,30,23,31.1,,,,,,,
3/4/12,7.61,0,38,27,16.1,21,1,,,,,,
3/5/12,8.5,0.01,38,27,17,23,1,,,,,,
3/6/12,10.74,0,67,30,23.9,35.1,,,,,,,
3/7/12,15.21,0,67,54,28,40,,,,,,,
3/8/12,13.42,0.6,66,34,28,40,1,,,,,,
3/9/12,11.18,0,44,30,21,29.1,,,,,,,
3/10/12,4.7,0,55,25,13,17,,,,,,,
3/11/12,5.37,0,66,30,14.1,18.1,,,,,,,
3/12/12,10.07,0.12,70,50,23,33.1,1,,,,,,
3/13/12,3.13,0,74,48,12.1,21,1,1,,,,,
3/14/12,5.14,0,80,46,16.1,21.9,1,,,,,,
3/15/12,6.93,0,79,59,21.9,32,,,,,,,
3/16/12,5.14,0,77,55,12.1,16.1,,,,,,,
3/17/12,3.8,0.29,76,50,14.1,21,1,1,1,,,,
3/18/12,4.03,0.11,79,58,14.1,18.1,1,,1,,,,
3/19/12,5.14,0,81,60,14.1,21.9,,,,,,,
3/20/12,4.7,0,83,60,15,19.9,,,,,,,
3/21/12,4.25,0,84,59,15,19.9,,,,,,,
3/22/12,3.58,0.13,80,60,16.1,23.9,1,,1,,,,
3/23/12,5.82,1.49,69,55,18.1,25.9,1,,1,,,,
3/24/12,3.8,0,66,50,12.1,14.1,1,,,,,,
3/25/12,7.83,0,69,55,15,18.1,1,,,,,,
3/26/12,9.84,0,57,41,16.1,21.9,,,,,,,
3/27/12,8.05,0,66,36,16.1,21.9,,,,,,,
3/28/12,11.63,0,73,52,29.1,36.9,,,,,,,
3/29/12,4.03,0.02,63,41,13,15,,,,,,,
3/30/12,8.28,0.33,77,49,21,31.1,1,,1,,1,,
3/31/12,6.26,0,55,44,12.1,17,1,,,,1,,
4/1/12,6.49,0.35,76,44,16.1,23.9,1,,1,,1,,
4/2/12,10.51,0,68,49,18.1,23.9,,,,,1,,
4/3/12,4.47,0,84,51,15,21,,,,,,,
4/4/12,8.5,0,65,55,15,25.1,,,,,1,,
4/5/12,10.07,0,57,43,18.1,25.1,,,,,,,
4/6/12,6.49,0,60,35,14.1,21,,,,,,,
4/7/12,2.91,0,67,33,12.1,15,,,,,1,,
4/8/12,9.4,0,63,49,21.9,28,,,,,1,,
4/9/12,12.3,0,64,46,28,35.1,,,,,,,
4/10/12,12.97,0,51,34,30,38.9,,,,,,,
4/11/12,6.26,0,53,31,18.1,23.9,,,,,,,
4/12/12,1.79,0,60,32,10.1,14.1,,,,,,,
4/13/12,4.7,0,63,36,15,21,,,,,,,
4/14/12,5.14,1,60,52,13,16.1,1,,1,,,,
4/15/12,11.41,0,78,56,25.9,38,1,,,,,,
4/16/12,11.41,0.41,71,48,23.9,38,1,,,,,,
4/17/12,3.13,0,64,42,13,18.1,1,,,,,,
4/18/12,2.01,0,68,41,8.9,13,,,,,,,
4/19/12,4.47,0,75,47,13,19.9,,,,,,,
4/20/12,9.62,0.25,69,42,19.9,25.1,1,,,,,,
4/21/12,6.93,0.01,53,41,15,18.1,1,,,,,,
4/22/12,8.05,0,53,40,18.1,25.1,,,,,,,
4/23/12,14.09,0,58,36,31.1,38.9,,,,,,,
4/24/12,5.82,0,63,37,17,23.9,,,,,,,
4/25/12,7.38,0.03,70,47,15,21,1,,1,,1,,
4/26/12,11.41,0,69,40,25.9,33.1,1,1,,,1,,
4/27/12,7.61,0,58,33,16.1,19.9,,,,,,,
4/28/12,10.51,0.24,51,43,21.9,29.1,1,,1,,,,
4/29/12,8.28,0,60,45,16.1,21,1,,,,1,,
4/30/12,4.92,0.64,79,56,18.1,25.9,1,,1,,,,
5/1/12,3.8,1.11,68,54,19.9,25.1,,,,,,,
5/2/12,4.92,0.03,83,59,17,25.9,,,,,,,
5/3/12,7.61,0,85,61,21,30,1,,,,,,
5/4/12,5.59,0.05,79,63,14.1,21,,,,,,,
5/5/12,4.7,0,78,62,13,15,,,,,,,
5/6/12,4.47,0.02,84,58,23,32,1,,,,,,
5/7/12,5.82,0.06,82,62,25.1,36.9,,,,,,,
5/8/12,8.05,0.01,71,53,19.9,,,,,,,,
5/9/12,8.05,0.12,67,50,23.9,31.1,,,,,,,
5/10/12,7.38,0,68,45,16.1,23.9,,,,,,,
5/11/12,1.79,0,74,45,10.1,14.1,,,,,,,
5/12/12,2.24,0,75,52,8.9,14.1,,,,,,,
5/13/12,4.7,0,75,52,14.1,19.9,,,,,,,
5/14/12,3.13,0,77,55,10.1,13,1,,,,,,
5/15/12,4.03,0,79,52,14.1,17,,,,,,,
5/16/12,7.83,0,74,54,18.1,25.1,,,,,,,
5/17/12,4.92,0,73,48,14.1,18.1,,,,,,,
5/18/12,3.8,0,81,49,10.1,16.1,,,,,,,
5/19/12,2.24,0,87,56,8.9,21.9,,,,,,,
5/20/12,3.13,0,87,62,25.1,36,,,,,,,
5/21/12,10.07,0.02,72,54,18.1,25.1,,,,,,,
5/22/12,6.04,0,74,50,12.1,21,,,,,,,
5/23/12,3.58,0,80,50,12.1,21,,,,,,,
5/24/12,6.26,0,83,63,13,23.9,,,,,1,,
5/25/12,2.24,0,83,75,8.1,,1,,,,,,
5/26/12,3.58,0,90,66,13,17,,,,,,,
5/27/12,4.47,0,91,69,14.1,18.1,,,,,,,
5/28/12,6.71,0,91,71,17,23,,,,,,,
5/29/12,4.92,0.16,80,66,19.9,25.9,,,,,,,
5/30/12,,0,76,,,,,,,,,,
5/31/12,6.04,0.22,76,52,21,25.9,,,,,,,
6/1/12,11.63,0,59,52,21.9,30,1,,,,,,
6/2/12,6.71,0,70,48,17,25.1,,,,,,,
6/3/12,4.7,0,79,49,16.1,28,1,,,,,,
6/4/12,7.16,0.01,78,61,14.1,19.9,,,,,,,
6/5/12,6.26,0,73,54,18.1,23.9,,,,,,,
6/6/12,5.59,0,75,49,14.1,21.9,,,,,,,
